symbol,name,market,key_level_type,key_level,breakout_date,entry_date,exit_date,entry_price,exit_price,ret_pct,exit_reason,entry_year
000967,盈峰环境,0,MA60,6.463,2021-09-23,2021-10-25,2021-10-25,6.39,6.33374,-0.8804,止损,2021
002099,海翔药业,0,MA60,8.068167,2021-10-15,2021-10-25,2021-10-27,8.05,7.906803,-1.7788,止损,2021
002104,恒宝股份,0,MA60,5.732333,2021-10-13,2021-10-25,2021-10-27,5.74,5.617687,-2.1309,止损,2021
002236,大华股份,0,MA120,22.382917,2021-09-08,2021-10-25,2021-10-29,22.56,21.935258,-2.7692,止损,2021
002262,恩华药业,0,MA120,14.657083,2021-10-11,2021-10-25,2021-11-09,14.53,14.363942,-1.1429,止损,2021
000529,广弘控股,0,MA120,5.587417,2021-10-08,2021-10-26,2021-11-15,5.66,6.06,7.0671,时间止盈,2021
000544,中原环保,0,MA60,6.082667,2021-08-31,2021-10-26,2021-10-29,6.2,5.961013,-3.8546,止损,2021
001872,招商港口,0,MA60,15.883333,2021-08-27,2021-10-26,2021-11-01,16.27,15.565667,-4.329,止损,2021
002174,游族网络,0,MA60,12.752,2021-10-19,2021-10-26,2021-10-26,12.63,12.49696,-1.0534,止损,2021
000526,学大教育,0,MA60,20.866167,2021-10-14,2021-10-27,2021-10-27,19.77,20.448843,3.4337,止损,2021
000573,粤宏远Ａ,0,MA120,2.9555,2021-08-25,2021-10-27,2021-10-28,3.02,2.89639,-4.093,止损,2021
000735,罗 牛 山,0,MA60,6.999667,2021-10-19,2021-10-27,2021-10-27,6.91,6.859673,-0.7283,止损,2021
000876,新 希 望,0,MA120,14.15575,2021-09-27,2021-10-27,2021-10-28,14.33,13.872635,-3.1917,止损,2021
000912,泸天化,0,High60,6.26,2021-09-09,2021-10-27,2021-10-28,6.28,6.1348,-2.3121,止损,2021
002133,广宇集团,0,MA60,2.915833,2021-08-27,2021-10-27,2021-10-27,2.9,2.857517,-1.4649,止损,2021
002199,*ST东晶,0,MA60,7.893167,2021-09-03,2021-10-27,2021-10-28,8.06,7.735303,-4.0285,止损,2021
002233,塔牌集团,0,MA60,10.1995,2021-09-01,2021-10-27,2021-10-29,10.3,9.99551,-2.9562,止损,2021
000008,神州高铁,0,MA60,2.161667,2021-08-26,2021-10-28,2021-11-02,2.22,2.118433,-4.5751,止损,2021
000068,华控赛格,0,MA60,2.725833,2021-08-24,2021-10-28,2021-11-17,2.82,3.11,10.2837,时间止盈,2021
000681,视觉中国,0,MA60,12.267,2021-08-31,2021-10-28,2021-10-28,12.24,12.02166,-1.7838,止损,2021
000404,长虹华意,0,MA120,3.9445,2021-10-20,2021-10-29,2021-11-18,4.05,4.46,10.1235,时间止盈,2021
000657,中钨高新,0,MA60,13.209167,2021-10-15,2021-10-29,2021-11-08,13.59,12.944983,-4.7463,止损,2021
000900,现代投资,0,MA60,4.1,2021-09-01,2021-10-29,2021-10-29,4.08,4.018,-1.5196,止损,2021
000929,*ST兰黄,0,MA60,8.7965,2021-10-21,2021-10-29,2021-11-10,8.75,8.62057,-1.4792,止损,2021
000938,紫光股份,0,MA60,25.828,2021-10-14,2021-10-29,2021-11-18,26.6,27.19,2.218,时间止盈,2021
002247,聚力文化,0,MA120,2.44575,2021-08-26,2021-10-29,2021-11-16,2.43,2.8188,16.0,止盈,2021
002268,电科网安,0,High60,46.42,2021-08-30,2021-10-29,2021-11-09,47.84,55.4944,16.0,止盈,2021
000153,丰原药业,0,High60,10.55,2021-09-02,2021-11-01,2021-11-01,10.59,10.339,-2.3702,止损,2021
000600,建投能源,0,MA120,5.043583,2021-09-22,2021-11-01,2021-11-01,5.03,4.942712,-1.7354,止损,2021
000878,云南铜业,0,MA60,13.375333,2021-08-24,2021-11-01,2021-11-02,13.27,13.107827,-1.2221,止损,2021
000880,潍柴重机,0,MA60,7.5895,2021-08-23,2021-11-01,2021-11-15,7.73,8.9668,16.0,止盈,2021
000998,隆平高科,0,High60,21.02,2021-08-05,2021-11-01,2021-11-09,21.05,24.418,16.0,止盈,2021
002067,景兴纸业,0,MA60,3.6875,2021-08-31,2021-11-01,2021-11-19,3.76,3.86,2.6596,时间止盈,2021
002128,电投能源,0,High60,12.4,2021-08-26,2021-11-01,2021-11-02,12.55,12.152,-3.1713,止损,2021
002169,智光电气,0,MA120,11.055167,2021-10-20,2021-11-01,2021-11-02,11.1,10.834063,-2.3958,止损,2021
002176,江特电机,0,MA60,22.701667,2021-10-20,2021-11-01,2021-11-01,23.19,22.247633,-4.0637,止损,2021
002221,东华能源,0,MA60,11.4005,2021-08-05,2021-11-01,2021-11-01,11.46,11.17249,-2.5088,止损,2021
000677,恒天海龙,0,MA60,3.093167,2021-10-13,2021-11-02,2021-11-02,3.13,3.031303,-3.1532,止损,2021
000726,鲁 泰Ａ,0,MA120,5.970667,2021-10-18,2021-11-02,2021-11-22,6.03,6.18,2.4876,时间止盈,2021
000899,赣能股份,0,High60,5.44,2021-09-08,2021-11-02,2021-11-02,5.49,5.3312,-2.8925,止损,2021
002115,三维通信,0,MA60,5.3435,2021-10-08,2021-11-02,2021-11-02,5.29,5.23663,-1.0089,止损,2021
000596,古井贡酒,0,MA120,222.8435,2021-09-27,2021-11-03,2021-11-18,226.23,262.4268,16.0,止盈,2021
000686,东北证券,0,MA120,8.469667,2021-10-26,2021-11-03,2021-11-23,8.65,9.16,5.896,时间止盈,2021
000752,ST西发,0,MA120,5.62975,2021-10-15,2021-11-03,2021-11-08,5.61,5.517155,-1.655,止损,2021
002174,游族网络,0,MA60,12.495833,2021-10-27,2021-11-03,2021-11-11,12.82,14.8712,16.0,止盈,2021
000151,中成股份,0,MA60,7.423667,2021-08-13,2021-11-04,2021-11-24,8.1,7.9,-2.4691,时间止盈,2021
000407,胜利股份,0,MA60,4.146333,2021-08-18,2021-11-04,2021-11-10,4.21,4.063407,-3.482,止损,2021
000539,粤电力Ａ,0,High60,4.13,2021-09-02,2021-11-04,2021-11-05,4.13,4.0474,-2.0,止损,2021
000767,晋控电力,0,MA60,3.123667,2021-09-02,2021-11-04,2021-11-17,3.21,3.061193,-4.6357,止损,2021
000776,广发证券,0,High60,19.19,2021-08-18,2021-11-04,2021-11-16,19.61,22.7476,16.0,止盈,2021
002079,苏州固锝,0,High60,14.97,2021-08-24,2021-11-04,2021-11-17,15.19,14.6706,-3.4194,止损,2021
002120,韵达股份,0,High60,16.95,2021-09-02,2021-11-04,2021-11-04,17.31,16.611,-4.0381,止损,2021
002261,拓维信息,0,MA120,7.821,2021-09-03,2021-11-04,2021-11-24,8.02,8.17,1.8703,时间止盈,2021
000567,海德股份,0,High60,18.1,2021-10-26,2021-11-05,2021-11-18,18.32,17.738,-3.1769,止损,2021
000809,和展能源,0,High60,3.08,2021-10-11,2021-11-05,2021-11-09,3.12,3.0184,-3.2564,止损,2021
002046,国机精工,0,High60,15.46,2021-10-15,2021-11-05,2021-11-11,15.56,18.0496,16.0,止盈,2021
002102,能特科技,0,High60,3.84,2021-10-29,2021-11-05,2021-11-05,3.86,3.7632,-2.5078,止损,2021
000333,美的集团,0,MA60,69.8955,2021-11-01,2021-11-08,2021-11-09,70.63,68.49759,-3.0191,止损,2021
000597,东北制药,0,MA120,5.12675,2021-10-29,2021-11-08,2021-11-26,5.27,5.11,-3.0361,时间止盈,2021
000411,英特集团,0,MA60,12.2395,2021-11-01,2021-11-09,2021-11-29,12.57,12.78,1.6706,时间止盈,2021
000420,吉林化纤,0,High60,4.33,2021-08-24,2021-11-09,2021-11-11,4.4,5.104,16.0,止盈,2021
000552,甘肃能化,0,MA60,2.938167,2021-08-13,2021-11-09,2021-11-10,2.99,2.879403,-3.6989,止损,2021
000690,宝新能源,0,MA60,5.223833,2021-08-09,2021-11-09,2021-11-29,5.35,5.45,1.8692,时间止盈,2021
000883,湖北能源,0,MA60,4.456833,2021-09-02,2021-11-09,2021-11-29,4.62,4.59,-0.6494,时间止盈,2021
000895,双汇发展,0,High60,29.98,2021-11-02,2021-11-09,2021-11-26,30.76,29.3804,-4.485,止损,2021
002242,九阳股份,0,MA60,23.171,2021-11-01,2021-11-09,2021-11-29,23.82,23.29,-2.225,时间止盈,2021
000428,华天酒店,0,MA60,2.791,2021-08-16,2021-11-10,2021-11-30,2.8,2.82,0.7143,时间止盈,2021
000755,山西高速,0,MA60,3.641,2021-11-01,2021-11-10,2021-11-30,3.67,3.91,6.5395,时间止盈,2021
002009,天奇股份,0,High60,19.18,2021-10-18,2021-11-10,2021-11-10,18.92,18.7964,-0.6533,止损,2021
002022,科华生物,0,MA60,13.723667,2021-11-03,2021-11-10,2021-11-30,13.99,15.03,7.4339,时间止盈,2021
000712,锦龙股份,0,MA60,16.081,2021-11-04,2021-11-11,2021-11-29,16.28,15.75938,-3.1979,止损,2021
002123,梦网科技,0,MA60,20.411667,2021-10-19,2021-11-11,2021-11-11,20.51,20.003433,-2.4699,止损,2021
000009,中国宝安,0,MA120,18.282417,2021-10-25,2021-11-12,2021-11-12,18.58,17.916768,-3.5696,止损,2021
002108,沧州明珠,0,MA60,8.418833,2021-10-25,2021-11-12,2021-11-16,8.49,8.250457,-2.8215,止损,2021
002255,海陆重工,0,High60,5.48,2021-09-22,2021-11-12,2021-11-17,5.55,6.438,16.0,止盈,2021
000716,黑芝麻,0,MA120,3.287917,2021-11-04,2021-11-15,2021-11-29,3.4,3.222158,-5.2306,止损,2021
000876,新 希 望,0,High60,15.5,2021-11-03,2021-11-15,2021-11-19,15.9,15.19,-4.4654,止损,2021
002019,亿帆医药,0,MA120,16.528333,2021-11-02,2021-11-15,2021-12-03,17.03,17.05,0.1174,时间止盈,2021
002116,中国海诚,0,MA60,6.133,2021-08-26,2021-11-15,2021-12-03,6.12,6.44,5.2288,时间止盈,2021
002187,广百股份,0,High60,7.98,2021-11-01,2021-11-15,2021-12-03,8.28,8.14,-1.6908,时间止盈,2021
002212,天融信,0,MA60,17.459333,2021-10-29,2021-11-15,2021-12-03,18.2,19.1,4.9451,时间止盈,2021
002254,泰和新材,0,MA60,20.349167,2021-08-23,2021-11-15,2021-11-15,20.01,19.942183,-0.3389,止损,2021
002001,新 和 成,0,MA60,27.9005,2021-11-08,2021-11-16,2021-12-06,28.64,28.11,-1.8506,时间止盈,2021
002259,升达林业,0,MA60,3.565833,2021-08-18,2021-11-16,2021-12-06,3.61,3.72,3.0471,时间止盈,2021
000410,沈阳机床,0,MA120,4.512667,2021-11-08,2021-11-17,2021-12-07,4.59,4.91,6.9717,时间止盈,2021
000524,岭南控股,0,MA60,7.090667,2021-09-03,2021-11-17,2021-11-26,7.16,6.948853,-2.949,止损,2021
000530,冰山冷热,0,MA60,3.7755,2021-10-08,2021-11-17,2021-12-07,3.82,3.8,-0.5236,时间止盈,2021
002003,伟星股份,0,High60,9.82,2021-11-01,2021-11-17,2021-12-01,10.0,11.6,16.0,止盈,2021
002153,石基信息,0,MA120,24.598833,2021-11-08,2021-11-17,2021-11-22,25.34,29.3944,16.0,止盈,2021
000166,申万宏源,0,MA60,5.162667,2021-11-01,2021-11-18,2021-11-26,5.16,5.059413,-1.9494,止损,2021
000860,顺鑫农业,0,MA60,33.5,2021-11-05,2021-11-18,2021-11-29,33.5,32.83,-2.0,止损,2021
000968,蓝焰控股,0,High60,9.68,2021-09-07,2021-11-18,2021-11-19,10.23,9.4864,-7.2688,止损,2021
000988,华工科技,0,MA60,28.403167,2021-11-01,2021-11-18,2021-12-07,28.98,27.835103,-3.9506,止损,2021
000035,中国天楹,0,High60,5.5,2021-11-12,2021-11-19,2021-11-30,5.52,5.39,-2.3551,止损,2021
000423,东阿阿胶,0,High60,41.49,2021-10-19,2021-11-19,2021-11-24,41.59,40.6602,-2.2356,止损,2021
000731,四川美丰,0,High60,8.1,2021-09-08,2021-11-19,2021-12-09,8.16,8.46,3.6765,时间止盈,2021
000975,山金国际,0,MA120,9.503583,2021-11-11,2021-11-19,2021-11-23,9.41,9.313512,-1.0254,止损,2021
002058,*ST威尔,0,High60,8.96,2021-11-04,2021-11-19,2021-12-07,9.16,10.6256,16.0,止盈,2021
002219,新里程,0,MA60,3.4325,2021-11-12,2021-11-19,2021-12-01,3.47,4.0252,16.0,止盈,2021
002231,*ST奥维,0,MA60,5.526333,2021-11-12,2021-11-19,2021-12-09,5.66,5.63,-0.53,时间止盈,2021
002235,安妮股份,0,MA60,4.614,2021-11-11,2021-11-19,2021-11-29,4.75,4.52172,-4.8059,止损,2021
000055,方大集团,0,High60,4.88,2021-11-15,2021-11-22,2021-11-26,4.9,4.7824,-2.4,止损,2021
000153,丰原药业,0,MA60,10.6945,2021-11-10,2021-11-22,2021-12-03,11.08,12.8528,16.0,止盈,2021
000505,京粮控股,0,MA60,7.006833,2021-11-02,2021-11-22,2021-11-29,7.19,6.866697,-4.4966,止损,2021
000681,视觉中国,0,High60,17.4,2021-11-15,2021-11-22,2021-12-02,17.72,17.052,-3.7698,止损,2021
000812,陕西金叶,0,MA60,3.383667,2021-11-15,2021-11-22,2021-11-24,3.49,4.0484,16.0,止盈,2021
002044,美年健康,0,MA60,7.618333,2021-11-15,2021-11-22,2021-11-24,7.78,7.465967,-4.0364,止损,2021
002088,鲁阳节能,0,MA120,23.974417,2021-10-21,2021-11-22,2021-11-25,24.5,23.494928,-4.1023,止损,2021
002115,三维通信,0,High60,6.02,2021-11-12,2021-11-22,2021-11-22,6.01,5.8996,-1.8369,止损,2021
002178,延华智能,0,MA60,3.574667,2021-08-30,2021-11-22,2021-12-10,3.62,3.66,1.105,时间止盈,2021
002256,兆新股份,0,MA120,3.672167,2021-11-08,2021-11-22,2021-12-10,3.75,3.81,1.6,时间止盈,2021
002258,利尔化学,0,MA120,27.303,2021-11-15,2021-11-22,2021-12-10,28.16,30.32,7.6705,时间止盈,2021
002275,桂林三金,0,MA60,13.189833,2021-11-10,2021-11-22,2021-12-10,13.41,15.5556,16.0,止盈,2021
001979,招商蛇口,0,MA60,10.898,2021-11-12,2021-11-23,2021-12-06,11.1,12.876,16.0,止盈,2021
002197,证通电子,0,MA60,7.139333,2021-11-12,2021-11-23,2021-12-13,7.26,7.74,6.6116,时间止盈,2021
000010,美丽生态,0,MA120,3.884417,2021-11-12,2021-11-24,2021-11-29,3.96,3.806728,-3.8705,止损,2021
000156,华数传媒,0,MA60,7.402,2021-11-16,2021-11-24,2021-11-29,7.49,7.25396,-3.1514,止损,2021
000659,珠海中富,0,MA120,4.091417,2021-11-15,2021-11-24,2021-12-07,4.17,4.009588,-3.8468,止损,2021
002086,东方海洋,0,MA60,1.7585,2021-10-20,2021-11-24,2021-12-06,1.8,2.088,16.0,止盈,2021
002150,正泰电源,0,High60,6.08,2021-11-15,2021-11-24,2021-11-29,6.25,5.9584,-4.6656,止损,2021
000679,大连友谊,0,MA60,3.930833,2021-11-18,2021-11-25,2021-11-29,3.97,3.852217,-2.9668,止损,2021
002149,西部材料,0,MA60,19.311,2021-11-15,2021-11-25,2021-12-15,19.75,20.87,5.6709,时间止盈,2021
000017,深中华A,0,MA60,3.615667,2021-11-17,2021-11-26,2021-11-29,3.67,3.543353,-3.4509,止损,2021
000029,深深房Ａ,0,MA60,7.038833,2021-11-11,2021-11-26,2021-12-16,7.22,7.32,1.385,时间止盈,2021
000409,云鼎科技,0,MA120,5.021833,2021-11-19,2021-11-26,2021-12-16,5.11,5.9276,16.0,止盈,2021
000596,古井贡酒,0,High60,253.33,2021-11-18,2021-11-26,2021-12-16,260.75,271.0,3.931,时间止盈,2021
000768,中航西飞,0,High60,36.46,2021-11-18,2021-11-26,2021-12-09,36.45,35.7308,-1.9731,止损,2021
000821,ST京机,0,MA60,14.265167,2021-10-26,2021-11-26,2021-11-29,14.28,13.979863,-2.1018,止损,2021
000875,电投绿能,0,High60,6.98,2021-09-03,2021-11-26,2021-12-06,7.0,8.12,16.0,止盈,2021
000906,浙商中拓,0,MA60,10.921167,2021-11-19,2021-11-26,2021-11-29,11.13,10.702743,-3.8388,止损,2021
001202,炬申股份,0,MA60,16.9445,2021-11-19,2021-11-26,2021-12-06,17.4,16.60561,-4.5655,止损,2021
002049,紫光国微,0,MA60,205.28,2021-11-02,2021-11-26,2021-12-01,202.4,234.784,16.0,止盈,2021
002066,瑞泰科技,0,MA60,9.8155,2021-11-19,2021-11-26,2021-12-16,10.03,10.42,3.8883,时间止盈,2021
002192,融捷股份,0,MA120,118.748333,2021-11-18,2021-11-26,2021-11-29,121.0,140.36,16.0,止盈,2021
002230,科大讯飞,0,MA60,54.103167,2021-10-26,2021-11-26,2021-11-29,54.52,53.021103,-2.7493,止损,2021
002238,天威视讯,0,MA60,5.782333,2021-11-19,2021-11-26,2021-11-29,5.77,5.666687,-1.7905,止损,2021
000766,通化金马,0,MA60,4.169667,2021-11-22,2021-11-29,2021-11-29,4.16,4.086273,-1.7723,止损,2021
002090,金智科技,0,High60,10.33,2021-10-27,2021-11-29,2021-11-29,10.15,10.1234,-0.2621,止损,2021
002198,嘉应制药,0,MA60,7.963167,2021-11-08,2021-11-29,2021-12-01,8.12,7.803903,-3.8928,止损,2021
002248,华东数控,0,MA60,10.351833,2021-11-17,2021-11-29,2021-11-29,10.2,10.144797,-0.5412,止损,2021
002255,海陆重工,0,High60,6.7,2021-11-22,2021-11-29,2021-11-29,6.6,6.566,-0.5152,止损,2021
002287,奇正藏药,0,MA60,27.456167,2021-08-27,2021-11-29,2021-11-30,27.43,26.907043,-1.9065,止损,2021
000669,ST金鸿,0,MA120,2.28075,2021-11-19,2021-11-30,2021-12-07,2.31,2.6796,16.0,止盈,2021
000702,正虹科技,0,MA120,4.648917,2021-11-15,2021-11-30,2021-12-20,4.74,4.82,1.6878,时间止盈,2021
000793,ST华闻,0,MA60,2.441333,2021-11-08,2021-11-30,2021-12-06,2.48,2.392507,-3.528,止损,2021
000823,超声电子,0,High60,13.54,2021-11-12,2021-11-30,2021-12-02,13.81,13.2692,-3.916,止损,2021
002037,保利联合,0,MA60,6.723167,2021-11-19,2021-11-30,2021-12-20,6.93,7.4,6.7821,时间止盈,2021
002119,康强电子,0,MA120,15.492083,2021-11-10,2021-11-30,2021-12-02,15.95,15.182242,-4.8135,止损,2021
002156,通富微电,0,MA60,20.151,2021-11-09,2021-11-30,2021-12-17,20.21,19.74798,-2.2861,止损,2021
002253,*ST智胜,0,MA60,14.031833,2021-11-15,2021-11-30,2021-12-07,14.2,13.751197,-3.1606,止损,2021
002281,光迅科技,0,MA60,23.205667,2021-11-23,2021-11-30,2021-12-06,23.42,22.741553,-2.8969,止损,2021
000503,国新健康,0,MA60,7.237,2021-09-08,2021-12-01,2021-12-02,7.43,8.6188,16.0,止盈,2021
000753,漳州发展,0,High60,2.99,2021-11-22,2021-12-01,2021-12-07,3.01,2.9302,-2.6512,止损,2021
000796,凯撒旅业,0,MA60,7.464667,2021-11-08,2021-12-01,2021-12-02,7.39,7.315373,-1.0098,止损,2021
002162,悦心健康,0,MA60,4.704333,2021-10-12,2021-12-01,2021-12-03,4.71,4.610247,-2.1179,止损,2021
002191,劲嘉股份,0,High60,14.85,2021-11-24,2021-12-01,2021-12-02,14.9,14.553,-2.3289,止损,2021
000066,中国长城,0,MA60,14.022167,2021-11-22,2021-12-02,2021-12-02,14.06,13.741723,-2.2637,止损,2021
000408,藏格矿业,0,MA120,26.592583,2021-11-18,2021-12-02,2021-12-10,26.74,31.0184,16.0,止盈,2021
000636,风华高科,0,MA60,29.673167,2021-11-05,2021-12-02,2021-12-02,29.45,29.079703,-1.2574,止损,2021
000831,中国稀土,0,MA60,42.418833,2021-11-24,2021-12-02,2021-12-06,43.49,50.4484,16.0,止盈,2021
000960,锡业股份,0,MA120,18.086583,2021-11-25,2021-12-02,2021-12-07,18.43,17.724852,-3.8261,止损,2021
002121,科陆电子,0,MA60,5.887667,2021-11-17,2021-12-02,2021-12-03,6.03,5.769913,-4.3132,止损,2021
002167,东方锆业,0,MA120,8.454417,2021-11-23,2021-12-02,2021-12-17,8.64,8.285328,-4.105,止损,2021
002216,三全食品,0,High60,18.88,2021-10-29,2021-12-02,2021-12-03,18.9,18.5024,-2.1037,止损,2021
000014,沙河股份,0,MA60,7.168,2021-11-25,2021-12-03,2021-12-21,7.22,8.3752,16.0,止盈,2021
000782,恒申新材,0,High60,5.5,2021-09-13,2021-12-03,2021-12-03,5.46,5.39,-1.2821,止损,2021
000927,中国铁物,0,MA60,3.557,2021-11-22,2021-12-03,2021-12-23,3.51,3.56,1.4245,时间止盈,2021
000963,华东医药,0,MA60,33.515167,2021-10-28,2021-12-03,2021-12-23,33.94,36.24,6.7767,时间止盈,2021
002152,广电运通,0,High60,11.14,2021-11-26,2021-12-03,2021-12-23,11.31,11.58,2.3873,时间止盈,2021
000059,华锦股份,0,MA60,7.061,2021-11-23,2021-12-06,2021-12-07,7.16,6.91978,-3.355,止损,2021
000557,西部创业,0,MA120,3.604583,2021-11-22,2021-12-06,2021-12-20,3.69,4.2804,16.0,止盈,2021
000839,国安股份,0,MA120,2.391083,2021-11-25,2021-12-06,2021-12-07,2.42,2.343262,-3.171,止损,2021
000890,法尔胜,0,MA60,4.775333,2021-11-26,2021-12-06,2021-12-06,4.82,4.679827,-2.9082,止损,2021
002050,三花智控,0,MA60,24.084333,2021-11-05,2021-12-06,2021-12-06,23.97,23.602647,-1.5326,止损,2021
002098,浔兴股份,0,MA120,6.316333,2021-11-19,2021-12-06,2021-12-24,6.49,6.54,0.7704,时间止盈,2021
002103,广博股份,0,MA60,4.320833,2021-11-08,2021-12-06,2021-12-24,4.42,4.61,4.2986,时间止盈,2021
002112,三变科技,0,MA120,7.402167,2021-11-17,2021-12-06,2021-12-07,7.59,7.254123,-4.4253,止损,2021
000632,三木集团,0,MA60,3.304167,2021-11-24,2021-12-07,2021-12-22,3.41,3.9556,16.0,止盈,2021
002138,顺络电子,0,High60,37.6,2021-11-19,2021-12-07,2021-12-17,37.92,36.848,-2.827,止损,2021
002157,正邦科技,0,MA60,9.462,2021-10-19,2021-12-07,2021-12-16,9.53,9.27276,-2.6993,止损,2021
002207,准油股份,0,MA60,5.893667,2021-09-06,2021-12-07,2021-12-20,6.11,5.775793,-5.4698,止损,2021
002243,力合科创,0,High60,11.96,2021-11-30,2021-12-07,2021-12-07,12.03,11.7208,-2.5702,止损,2021
000025,特 力Ａ,0,MA60,14.626167,2021-12-01,2021-12-08,2021-12-28,14.84,15.15,2.0889,时间止盈,2021
000034,神州数码,0,MA60,15.632167,2021-12-01,2021-12-08,2021-12-20,15.66,15.319523,-2.1742,止损,2021
000078,海王生物,0,MA60,3.184167,2021-11-30,2021-12-08,2021-12-28,3.16,3.35,6.0127,时间止盈,2021
002014,永新股份,0,High60,8.54,2021-12-01,2021-12-08,2021-12-27,8.53,8.3692,-1.8851,止损,2021
002030,达安基因,0,MA60,19.097833,2021-11-29,2021-12-08,2021-12-28,19.56,19.48,-0.409,时间止盈,2021
002067,景兴纸业,0,MA60,3.938667,2021-12-01,2021-12-08,2021-12-28,3.98,3.97,-0.2513,时间止盈,2021
002085,万丰奥威,0,MA60,5.519167,2021-11-23,2021-12-08,2021-12-28,5.66,5.51,-2.6502,时间止盈,2021
002117,东港股份,0,MA60,7.6165,2021-11-11,2021-12-08,2021-12-28,7.83,8.41,7.4074,时间止盈,2021
002144,宏达高科,0,MA120,9.569917,2021-11-24,2021-12-08,2021-12-28,9.7,9.93,2.3711,时间止盈,2021
002174,游族网络,0,High60,14.25,2021-11-11,2021-12-08,2021-12-28,14.44,14.66,1.5235,时间止盈,2021
002184,海得控制,0,MA120,14.859333,2021-11-26,2021-12-08,2021-12-20,15.06,14.562147,-3.3058,止损,2021
002224,三 力 士,0,MA120,4.958917,2021-11-15,2021-12-08,2021-12-28,5.01,5.23,4.3912,时间止盈,2021
000030,富奥股份,0,High60,7.25,2021-11-19,2021-12-09,2021-12-10,7.36,7.105,-3.4647,止损,2021
000415,渤海租赁,0,High60,3.01,2021-11-30,2021-12-09,2021-12-10,2.99,2.9498,-1.3445,止损,2021
000592,平潭发展,0,MA60,2.951833,2021-12-01,2021-12-09,2021-12-29,3.0,3.09,3.0,时间止盈,2021
000597,东北制药,0,MA120,5.176917,2021-11-30,2021-12-09,2021-12-29,5.13,5.56,8.3821,时间止盈,2021
000859,国风新材,0,MA60,6.299833,2021-12-02,2021-12-09,2021-12-29,6.42,7.1,10.5919,时间止盈,2021
000881,中广核技,0,MA60,9.546667,2021-12-01,2021-12-09,2021-12-29,9.62,9.56,-0.6237,时间止盈,2021
001206,依依股份,0,MA60,45.747,2021-12-01,2021-12-09,2021-12-20,46.8,44.83206,-4.205,止损,2021
001696,宗申动力,0,MA60,6.918167,2021-12-01,2021-12-09,2021-12-29,7.03,7.31,3.9829,时间止盈,2021
002022,科华生物,0,MA120,14.728917,2021-11-30,2021-12-09,2021-12-09,14.59,14.434338,-1.0669,止损,2021
002061,浙江交科,0,MA60,5.317333,2021-12-01,2021-12-09,2021-12-29,5.38,5.52,2.6022,时间止盈,2021
002130,沃尔核材,0,MA60,8.137667,2021-11-16,2021-12-09,2021-12-10,8.09,7.974913,-1.4226,止损,2021
002161,远 望 谷,0,MA60,4.648,2021-11-17,2021-12-09,2021-12-29,4.59,4.98,8.4967,时间止盈,2021
002223,鱼跃医疗,0,MA60,33.998667,2021-11-15,2021-12-09,2021-12-29,34.5,36.39,5.4783,时间止盈,2021
002227,奥 特 迅,0,MA60,16.316667,2021-11-12,2021-12-09,2021-12-16,16.76,15.990333,-4.5923,止损,2021
002254,泰和新材,0,MA120,20.367667,2021-11-16,2021-12-09,2021-12-15,20.59,19.960313,-3.0582,止损,2021
002202,金风科技,0,High60,18.18,2021-09-15,2021-12-10,2021-12-10,17.91,17.8164,-0.5226,止损,2021
002245,蔚蓝锂芯,0,High60,28.35,2021-11-22,2021-12-10,2021-12-20,27.92,27.783,-0.4907,止损,2021
000016,深康佳Ａ,0,MA60,6.44,2021-12-06,2021-12-13,2021-12-31,6.55,6.55,0.0,时间止盈,2021
000058,深 赛 格,0,MA60,5.808167,2021-11-11,2021-12-13,2021-12-31,6.01,6.9716,16.0,止盈,2021
000065,北方国际,0,MA60,8.0385,2021-12-03,2021-12-13,2021-12-31,8.15,8.58,5.2761,时间止盈,2021
000568,泸州老窖,0,High60,246.0,2021-12-03,2021-12-13,2021-12-31,257.0,253.87,-1.2179,时间止盈,2021
000601,韶能股份,0,MA60,5.040833,2021-09-22,2021-12-13,2021-12-31,5.06,5.12,1.1858,时间止盈,2021
002005,ST德豪,0,MA60,2.073333,2021-12-02,2021-12-13,2021-12-16,2.11,2.031867,-3.703,止损,2021
000338,潍柴动力,0,MA120,17.556667,2021-12-06,2021-12-14,2022-01-04,17.75,17.69,-0.338,时间止盈,2021
002025,航天电器,0,High60,72.36,2021-11-01,2021-12-14,2021-12-30,73.34,85.0744,16.0,止盈,2021
000520,凤凰航运,0,MA120,3.387417,2021-12-06,2021-12-15,2022-01-05,3.35,3.58,6.8657,时间止盈,2021
000544,中原环保,0,MA120,6.225083,2021-11-30,2021-12-15,2022-01-05,6.18,6.48,4.8544,时间止盈,2021
000564,供销大集,0,High60,4.61,2021-12-01,2021-12-15,2021-12-15,4.62,4.5178,-2.2121,止损,2021
000623,吉林敖东,0,MA60,16.899167,2021-12-06,2021-12-15,2022-01-05,17.12,18.27,6.7173,时间止盈,2021
000705,浙江震元,0,MA60,7.4285,2021-12-07,2021-12-15,2021-12-31,7.61,8.8276,16.0,止盈,2021
000723,美锦能源,0,High60,14.85,2021-12-02,2021-12-15,2021-12-20,15.3,17.748,16.0,止盈,2021
000789,万年青,0,MA120,11.998583,2021-12-07,2021-12-15,2022-01-05,11.91,12.87,8.0605,时间止盈,2021
000802,北京文化,0,MA60,4.952,2021-11-30,2021-12-15,2021-12-24,5.08,4.85296,-4.4693,止损,2021
