market,code,name,signal_mode,rim_left_date,rim_left_price,rim_right_date,rim_right_price,bottom_date,bottom_low,cup_days,cup_depth,rim_diff,handle_days,handle_pullback,handle_high,breakout_date,breakout_close,dist_to_breakout,breakout_vol_ratio,bottom_vol_ratio,left_neg_ratio,right_pos_ratio,score,reason
0,002628,成都路桥,setup,20250722,5.64,20260304,5.44,20251217,3.95,147,0.3293718166383702,0.035460992907801296,4,0.07719298245614041,5.62,20260310,5.54,0.014440433212996373,0.44364825080764897,0.09819501353992292,0.57,0.46808510638297873,56.1347520255358,杯底+杯柄临近突破
0,300371,汇中股份,setup,20250922,15.16,20260227,14.36,20251217,11.63,100,0.2197249245219725,0.05277044854881271,7,0.10851648351648352,14.36,20260310,14.25,0.007719298245614015,0.8383067489302167,0.21339918142880265,0.5,0.5681818181818182,55.99555774323285,杯底+杯柄临近突破
0,300883,龙利得,setup,20251111,7.38,20260227,7.13,20251217,6.33,70,0.12929848693259965,0.03387533875338754,7,0.07854137447405324,7.12,20260310,7.1,0.0028169014084507005,0.6378399982823574,0.7202343845839936,0.5769230769230769,0.5681818181818182,55.75382631514437,杯底+杯柄临近突破
1,688601,力芯微,setup,20251125,50.0,20260227,52.89,20251217,40.72,60,0.22119154633260013,0.05464170920778976,7,0.11784511784511792,56.8,20260310,56.4,0.007092198581560183,0.9875249548969279,0.39178270175676483,0.75,0.5227272727272727,55.26736649695777,杯底+杯柄临近突破
1,603385,惠达卫浴,setup,20241212,7.58,20260227,7.34,20250409,5.36,290,0.28294314381270896,0.03166226912928763,7,0.08955223880597017,7.31,20260310,7.24,0.00966850828729271,0.445504700116023,1.0824117226414163,0.4473684210526316,0.5093457943925234,55.262789927768246,杯底+杯柄临近突破
0,002116,中国海诚,setup,20251112,11.79,20260227,11.22,20251217,10.03,69,0.1285838401390096,0.04834605597964364,7,0.05342831700801422,11.24,20260310,11.19,0.0044682752457552155,0.6183818342691016,0.17294252783342845,0.52,0.6363636363636364,55.12548010824898,杯底+杯柄临近突破
0,001218,丽臣实业,setup,20251027,24.76,20260227,26.19,20251217,21.56,81,0.1620676253400699,0.05460099274532263,7,0.07750188111361922,26.39,20260310,26.15,0.009177820267686432,0.4060263592934059,0.2817422438602032,0.5135135135135135,0.6363636363636364,54.960933568829205,杯底+杯柄临近突破
1,603041,美思德,setup,20250821,14.77,20260227,13.7,20251217,11.31,122,0.21349095966620296,0.07244414353419094,7,0.08649035025017876,13.7,20260310,13.52,0.013313609467455523,0.4562742640088455,0.18156247969738717,0.5128205128205128,0.7045454545454546,54.000221416062516,杯底+杯柄临近突破
1,603489,八方股份,setup,20251128,33.9,20260121,32.65,20251217,28.61,36,0.1482584102411433,0.03687315634218289,28,0.12439759036144585,34.84,20260310,34.52,0.009269988412514474,1.0565874286601311,0.38736375887726215,0.6923076923076923,0.4782608695652174,53.61122924226751,杯底+杯柄临近突破
1,688786,悦安新材,setup,20251015,32.99,20260305,34.78,20251121,25.82,93,0.25590778097982714,0.05146635997699825,3,0.10451045104510444,35.4,20260310,35.13,0.0076857386848845355,0.5998271278622422,0.6904386456113458,0.5555555555555556,0.5909090909090909,53.37854073060395,杯底+杯柄临近突破
1,603880,南卫股份,setup,20250808,7.24,20260224,6.88,20250923,5.65,128,0.20646067415730324,0.04972375690607739,10,0.10595065312046438,7.26,20260310,7.17,0.012552301255230214,1.322377373256011,0.5634268167144199,0.5625,0.5625,53.26309257962,杯底+杯柄临近突破
1,600172,黄河旋风,setup,20251023,7.73,20260204,8.03,20251217,5.57,72,0.32891566265060246,0.037359900373598876,18,0.096177558569667,10.21,20260310,10.08,0.012896825396825573,0.8109793309530366,0.24179396059069144,0.5384615384615384,0.5454545454545454,52.47260650452973,杯底+杯柄临近突破
1,603001,奥康国际,setup,20250815,10.23,20260210,9.67,20251013,7.85,119,0.22583826429980283,0.05474095796676447,14,0.14067278287461782,9.79,20260310,9.66,0.013457556935817738,0.46689092045463537,0.5914750267594456,0.5428571428571428,0.44047619047619047,51.62533575072193,杯底+杯柄临近突破
1,601330,绿色动力,setup,20250626,7.8,20260305,7.44,20250923,6.67,166,0.12753433616742965,0.04615384615384608,3,0.013386880856760328,7.69,20260310,7.61,0.010512483574244502,0.9968699802282717,0.6631997539984353,0.5238095238095238,0.46601941747572817,51.47703633122232,杯底+杯柄临近突破
0,002871,伟隆股份,setup,20250829,19.87,20260305,20.91,20251121,14.05,120,0.338667921863968,0.04973696795791483,3,0.07238358690640849,21.47,20260310,21.27,0.009402914903620108,0.5006925366738344,0.12823595999149157,0.5370370370370371,0.5909090909090909,51.429926733810426,杯底+杯柄临近突破
1,600775,南京熊猫,setup,20250815,14.06,20260225,14.82,20251217,10.58,124,0.2824686334350628,0.051282051282051266,9,0.10714285714285714,15.26,20260310,15.05,0.01395348837209287,0.8505385658685057,0.3461812506423755,0.5487804878048781,0.5952380952380952,51.30326747914104,杯底+杯柄临近突破
1,688038,中科通达,setup,20251017,21.06,20260303,22.0,20251217,14.92,89,0.3343743029221503,0.04272727272727279,5,0.1153519932145886,22.5,20260310,22.33,0.0076130765785940024,0.5926129820804461,0.24142105393186253,0.5348837209302325,0.6304347826086957,51.203908063917254,杯底+杯柄临近突破
0,301115,联检科技,setup,20251105,17.41,20260123,18.75,20251218,15.05,55,0.17193947730398898,0.07146666666666666,26,0.04456233421750662,22.43,20260310,22.43,0.0,0.8103898778494292,0.5936224489795918,0.6451612903225806,0.75,51.140316414312224,杯底+杯柄临近突破
0,300257,开山股份,setup,20251111,17.36,20260211,18.73,20251216,13.67,64,0.24890109890109888,0.07314468766684469,13,0.015303430079155628,34.33,20260310,34.33,0.0,1.9150656566769089,0.5004792335269346,0.72,0.5384615384615384,51.04369240915541,杯底+杯柄临近突破
0,301499,维科精密,setup,20251202,30.75,20260127,32.33,20251216,27.96,38,0.14325111077064492,0.04887101763068352,24,0.104266826923077,34.65,20260310,34.31,0.009909647333138816,0.7962983151035042,0.5802557245803454,0.9,0.5,50.92204941019086,杯底+杯柄临近突破
0,301132,满坤科技,setup,20250818,42.94,20260226,39.95,20251217,31.8,124,0.2418643461676004,0.06963204471355368,8,0.0719424460431656,41.7,20260310,41.33,0.008952334865715006,1.6101213993598427,0.1778761958236327,0.5925925925925926,0.627906976744186,50.87089690851245,杯底+杯柄临近突破
1,603699,纽威股份,setup,20251105,55.41,20260303,58.96,20251202,45.81,76,0.21017241379310342,0.06021031207598379,5,0.1103333333333333,59.1,20260310,58.83,0.004589495155532974,0.9087587176204314,0.9594270595795402,0.7894736842105263,0.543859649122807,50.841468518403374,杯底+杯柄临近突破
0,301163,宏德股份,setup,20251028,30.63,20260227,32.1,20251128,22.15,80,0.29893970564962813,0.045794392523364556,7,0.1083667798703304,32.03,20260310,31.68,0.01104797979797989,0.5287024926728212,0.6590691579027504,0.5652173913043478,0.49122807017543857,50.44683871562562,杯底+杯柄临近突破
0,002458,益生股份,setup,20241204,10.9,20260227,10.06,20250623,8.01,296,0.2393162393162393,0.07706422018348623,7,0.055335968379446515,10.05,20260310,9.92,0.013104838709677491,0.4836775981201379,0.2670622811991844,0.5801526717557252,0.48484848484848486,50.41194591759766,杯底+杯柄临近突破
0,300020,ST银江,setup,20250519,4.2,20260304,4.56,20251216,3.32,191,0.2505643340857788,0.07894736842105252,4,0.02575107296137341,4.75,20260310,4.69,0.012793176972281328,0.4313002446466223,0.3063181368314021,0.5244755244755245,0.5208333333333334,50.28967262456288,杯底+杯柄临近突破
1,605258,协和电子,setup,20251105,38.85,20260226,36.31,20251217,30.14,73,0.2048542408653212,0.06537966537966536,8,0.11487964989059088,37.2,20260310,36.79,0.011144332699103199,1.5736863173777154,0.33564921436062967,0.6333333333333333,0.627906976744186,50.18692357320995,杯底+杯柄临近突破
1,603936,博敏电子,setup,20250916,14.52,20260302,13.63,20251121,10.08,105,0.2861189801699717,0.061294765840220304,6,0.06413994169096215,14.16,20260310,14.0,0.011428571428571344,0.9857859577819265,0.21516369384832987,0.6428571428571429,0.5079365079365079,50.1227801142777,杯底+杯柄临近突破
0,301300,远翔新材,setup,20251120,51.25,20260302,47.52,20251224,41.67,64,0.19680030840400914,0.07278048780487799,6,0.08940936863543789,48.56,20260310,48.13,0.008934136713068863,0.570134452496001,0.25606295740899443,0.5416666666666666,0.55,49.51745532351676,杯底+杯柄临近突破
1,688659,元琛科技,setup,20250806,12.08,20260226,11.23,20251217,9.08,132,0.24772162386081195,0.070364238410596,8,0.10292812777284828,11.24,20260310,11.1,0.012612612612612706,0.659340261236408,0.183241989369662,0.5168539325842697,0.5813953488372093,49.153045462058245,杯底+杯柄临近突破
0,300254,仟源医药,setup,20250731,13.6,20260305,12.53,20251217,9.64,141,0.27681920480120026,0.07867647058823532,3,0.04344391785150085,12.63,20260310,12.61,0.0015860428231564416,0.43118997754173594,0.095310788338467,0.5591397849462365,0.5416666666666666,48.78452059058491,杯底+杯柄临近突破
1,603297,永新光学,setup,20250919,130.92,20260305,122.92,20251121,91.01,105,0.29694862881421386,0.06110601894286577,3,0.11439287388654477,123.66,20260310,121.85,0.014854329093147323,0.662715300453427,0.12570604095355647,0.6410256410256411,0.5454545454545454,48.76160128728507,杯底+杯柄临近突破
0,002142,宁波银行,setup,20251113,29.79,20260305,31.7,20251212,27.55,72,0.10913500404203708,0.06025236593059938,3,0.03151326053042116,31.89,20260310,31.57,0.010136205258156394,0.2683427740424234,0.8794391635790905,0.7142857142857143,0.45098039215686275,48.645907638991254,杯底+杯柄临近突破
0,300039,上海凯宝,setup,20241212,7.05,20260227,6.53,20250409,5.36,290,0.21349963316214224,0.07375886524822689,7,0.058103975535168176,6.48,20260310,6.48,0.0,0.4250762656827062,1.6921214680791854,0.4868421052631579,0.5,48.07957922369398,杯底+杯柄临近突破
0,002946,新乳业,setup,20250604,21.35,20260205,19.75,20250804,16.12,168,0.22611617858857405,0.07494145199063237,17,0.0976698066435301,20.2,20260310,20.11,0.004475385380407815,0.5577262311027582,0.5228770225525012,0.5581395348837209,0.496,48.01040711369024,杯底+杯柄临近突破
0,300176,鸿特科技,setup,20241203,8.25,20260227,7.93,20250409,5.08,297,0.37745098039215685,0.03878787878787882,7,0.09284818067754069,8.03,20260310,7.93,0.01261034047919285,0.32798455298994295,0.49198953186453714,0.4939759036144578,0.5233644859813084,47.97318980620386,杯底+杯柄临近突破
1,600360,*ST华微,setup,20250820,9.92,20260305,9.01,20251121,7.66,127,0.19537815126050415,0.09173387096774195,3,0.023026315789473586,9.38,20260310,9.37,0.0010672358591250486,0.5663294642798984,0.28337849748102606,0.6065573770491803,0.5606060606060606,47.698439914783435,杯底+杯柄临近突破
0,000883,湖北能源,setup,20241218,5.14,20260302,4.82,20250623,4.45,287,0.10999999999999996,0.062256809338521284,6,0.01867219917012445,4.91,20260310,4.85,0.012371134020618735,0.7794045783384977,0.35501369079442746,0.4793388429752066,0.5301204819277109,46.83854093425857,杯底+杯柄临近突破
0,300878,维康药业,setup,20251117,29.62,20260227,30.92,20251217,20.3,66,0.3420839410144223,0.04204398447606729,7,0.11802437459910198,31.7,20260310,31.33,0.011809766996488946,1.528619345161306,0.694526263765292,0.6818181818181818,0.5909090909090909,46.81378972820185,杯底+杯柄临近突破
1,600032,浙江新能,setup,20250408,9.06,20260302,8.38,20250923,7.22,216,0.18233295583238962,0.07505518763796906,6,0.031914893617021434,8.71,20260310,8.6,0.01279069767441876,1.2081942776861283,0.1305995373630042,0.47413793103448276,0.51,46.797629580857105,杯底+杯柄临近突破
1,601002,晋亿实业,setup,20250813,6.08,20260226,5.64,20251217,4.81,127,0.17988064791133854,0.07236842105263164,8,0.08495575221238945,5.66,20260310,5.58,0.014336917562723928,0.5700548708264508,0.25358936487197054,0.4642857142857143,0.5116279069767442,46.749895654993765,杯底+杯柄临近突破
0,301105,鸿铭股份,setup,20251016,48.72,20260304,53.29,20251217,42.85,91,0.18998109640831753,0.08575717770688686,4,0.023791821561338182,58.0,20260310,57.78,0.0038075458636206427,0.6997613575128394,0.3442532389240853,0.5,0.5531914893617021,46.654006996284366,杯底+杯柄临近突破
0,002375,亚厦股份,setup,20241211,4.65,20260227,4.33,20250409,3.24,291,0.2839779005524862,0.06881720430107532,7,0.0806451612903225,4.26,20260310,4.22,0.009478672985782088,0.2774068938299568,0.35566824205976283,0.45454545454545453,0.49065420560747663,46.59657264815597,杯底+杯柄临近突破
0,300030,阳普医疗,setup,20250807,9.29,20260224,8.48,20251217,7.1,129,0.22826086956521738,0.08719052744886963,10,0.09484777517564388,8.52,20260310,8.5,0.0023529411764704466,0.4827141967268815,0.1350432333155373,0.5681818181818182,0.5121951219512195,46.38662987746724,杯底+杯柄临近突破
1,601369,陕鼓动力,setup,20251212,10.35,20260205,10.95,20260107,9.82,37,0.09367789570835261,0.054794520547945175,17,0.04897595725734646,12.28,20260310,12.19,0.007383100902379036,0.6834752575850802,0.5660725534622962,0.5,0.5238095238095238,45.77764399480054,杯底+杯柄临近突破
1,601199,江南水务,setup,20250818,6.72,20260226,6.18,20251217,5.5,124,0.15123456790123463,0.08035714285714286,8,0.04019292604501608,6.23,20260310,6.17,0.009724473257698651,0.5921099865778019,0.19728423714333013,0.5432098765432098,0.5348837209302325,45.66638750738725,杯底+杯柄临近突破
0,301097,天益医疗,setup,20251112,65.3,20260130,59.93,20260112,50.6,55,0.21171522043932073,0.0822358346094946,21,0.09738323948327264,59.7,20260310,58.84,0.014615907545887152,0.4365604248776328,0.5884127396811957,0.5609756097560976,0.5,45.65323034172993,杯底+杯柄临近突破
0,002060,广东建工,setup,20250924,4.29,20260227,3.94,20251217,3.55,98,0.16666666666666666,0.08158508158508161,7,0.027918781725888294,4.03,20260310,4.0,0.007500000000000062,0.8843655860486969,0.1444183003620433,0.5,0.5227272727272727,45.3880798715192,杯底+杯柄临近突破
0,001231,农心科技,setup,20251027,28.51,20260227,25.99,20251217,20.23,81,0.2581591492482582,0.08839003858295345,7,0.08182865923933932,25.93,20260310,25.59,0.013286440015631173,0.2683098712593891,0.21511340325480072,0.5675675675675675,0.5454545454545454,45.16795290132741,杯底+杯柄临近突破
0,301137,哈焊华通,setup,20251013,56.0,20260305,59.82,20251121,39.22,95,0.34414715719063543,0.06385824139083919,3,0.06353135313531355,59.85,20260310,59.2,0.010979729729729604,0.753242989811066,0.31715953226881927,0.6896551724137931,0.48484848484848486,44.97824019071477,杯底+杯柄临近突破
0,300272,开能健康,setup,20251113,8.7,20260226,7.94,20251217,6.95,67,0.18808411214953275,0.08735632183908033,8,0.09774436090225566,7.95,20260310,7.87,0.010165184243964509,0.70447745053526,0.3916119292304814,0.625,0.6511627906976745,44.40963146328214,杯底+杯柄临近突破
0,300016,北陆药业,setup,20250819,11.26,20260210,10.57,20251217,7.63,117,0.3289357959542657,0.061278863232682015,14,0.13104089219330856,11.36,20260310,11.23,0.011576135351736294,0.709263894385927,0.09124145729750734,0.575,0.5675675675675675,44.10655722327891,杯底+杯柄临近突破
1,600566,济川药业,setup,20241210,30.36,20260304,27.65,20251009,24.2,294,0.19144670898763783,0.08926218708827408,4,0.04073033707865169,28.12,20260310,27.81,0.011147069399496612,0.5008212752816281,0.6423389871225148,0.5404040404040404,0.5,43.865774116882555,杯底+杯柄临近突破
0,301303,真兰仪表,setup,20250813,18.33,20260129,16.65,20251217,14.67,113,0.17491563554555686,0.09165302782324058,22,0.0867256637168141,16.87,20260310,16.64,0.013822115384615419,0.5948467807582707,0.24360681343729226,0.5595238095238095,0.6896551724137931,43.272467908791626,杯底+杯柄临近突破
0,002381,双箭股份,setup,20241216,7.87,20260227,7.12,20250409,5.81,288,0.22790697674418614,0.09529860228716645,7,0.06685236768802222,7.18,20260310,7.15,0.00419580419580412,0.4854636754484921,0.28468844304836427,0.44594594594594594,0.5467289719626168,43.24584073390946,杯底+杯柄临近突破
0,300209,行云科技,setup,20251013,7.02,20260305,7.74,20251204,5.27,95,0.30612244897959184,0.09302325581395357,3,0.0025380710659897937,9.3,20260310,9.24,0.006493506493506551,0.5047962956656364,0.5427391155943981,0.6842105263157895,0.543859649122807,42.766445250380244,杯底+杯柄临近突破
0,001259,利仁科技,setup,20251114,31.54,20260302,34.17,20251217,27.32,68,0.2012863616430346,0.07696810067310514,6,0.15367606412382528,35.51,20260310,35.3,0.005949008498583597,0.2707447515731035,1.5757823951061825,0.5217391304347826,0.5555555555555556,42.17556139406121,杯底+杯柄临近突破
0,002360,同德化工,setup,20250722,6.42,20260225,5.85,20251217,4.54,142,0.262987012987013,0.08878504672897201,9,0.09661016949152547,5.98,20260310,5.94,0.006734006734006703,0.5260534221158403,0.26867444901764964,0.49,0.5952380952380952,41.750475208698404,杯底+杯柄临近突破
0,301059,金三江,setup,20251128,13.16,20260210,14.55,20251217,12.08,50,0.15376532399299475,0.09553264604811,14,0.05537024683122082,15.61,20260310,15.58,0.0019255455712452463,0.387051969983113,0.4730818064795458,0.6153846153846154,0.6216216216216216,41.5908736800376,杯底+杯柄临近突破
1,603991,至正股份,setup,20251208,79.92,20260211,88.29,20251229,71.58,45,0.178893031258962,0.09480122324159027,13,0.05039302250457636,105.9,20260310,104.64,0.012041284403669694,0.8578933951075692,0.8971232550837974,0.7333333333333333,0.6333333333333333,41.33152915355486,杯底+杯柄临近突破
1,688009,中国通号,setup,20241212,6.48,20260302,5.92,20250407,4.85,291,0.22150882825040139,0.08641975308641982,6,0.055276381909547756,6.1,20260310,6.07,0.0049423393739702615,1.0032782768590809,1.2975629583476578,0.5,0.47465437788018433,41.206579886019775,杯底+杯柄临近突破
0,000839,国安股份,setup,20241212,3.72,20260227,3.59,20250409,2.31,290,0.37986577181208053,0.03494623655913987,7,0.18279569892473121,3.62,20260310,3.62,0.0,0.9094584232111023,0.5050483359903715,0.5394736842105263,0.48598130841121495,40.844646527346846,杯底+杯柄临近突破
0,300365,恒华科技,setup,20241211,7.46,20260123,7.1,20250409,4.68,272,0.363265306122449,0.04825737265415554,26,0.16197183098591542,7.17,20260310,7.1,0.009859154929577452,1.4672983736537557,0.4295972326278241,0.4805194805194805,0.48717948717948717,37.04377577747516,杯底+杯柄临近突破
1,600108,亚盛集团,setup,20251117,3.32,20260127,3.63,20251217,2.97,49,0.16338028169014074,0.08539944903581269,24,0.10372340425531908,5.97,20260310,5.97,0.0,2.2414005499280822,1.2616153226317117,0.6818181818181818,0.5185185185185185,35.88720861073544,杯底+杯柄临近突破
0,001202,炬申股份,setup,20250324,20.3,20260227,18.42,20250618,12.73,225,0.34347601856627125,0.09261083743842359,7,0.06926406926406932,18.26,20260310,18.17,0.004953219592735314,0.44982724237930705,0.4237703294478514,0.543859649122807,0.5476190476190477,34.42983509523597,杯底+杯柄临近突破
1,605055,迎丰股份,setup,20251016,11.51,20260112,10.39,20251211,8.37,60,0.24899057873485872,0.09730668983492609,35,0.1676190476190476,10.42,20260310,10.28,0.013618677042801508,0.6084306774835645,0.6575325502950274,0.675,0.45,33.991620975454204,杯底+杯柄临近突破
