ts_code,name,chip_band,close,cost_5pct,cost_95pct,weight_avg,winner_rate,trend_tau,trend_pvalue,trend_change_rate,trade_date,stage,stage_name,stages,stage_names,stage1_quality_pass,close_vs_cost,stage1_chip_band_max,stage1_close_vs_cost_min,stage1_trend_change_rate_max
000060.SZ,中金岭南,0.1242,4.96,4.4,5.0,4.83,75.59,-0.4974,0.0037,-0.2531,20250321,4,主升锁仓,4,主升锁仓,,,,,
000605.SZ,渤海股份,0.1548,7.93,7.2,8.4,7.75,75.63,-0.6636,0.0001,-0.3394,20250321,4,主升锁仓,4,主升锁仓,,,,,
603421.SH,鼎信通讯,0.2656,7.67,6.4,8.4,7.53,75.69,-0.5649,0.0007,0.1537,20250321,4,主升锁仓,4,主升锁仓,,,,,
000922.SZ,佳电股份,0.1471,12.11,10.5,12.2,11.56,75.7,-0.7915,0.0,-0.1378,20250321,4,主升锁仓,4,主升锁仓,,,,,
301267.SZ,华厦眼科,0.2464,21.57,17.5,22.5,20.29,75.7,-0.7971,0.0,-0.2016,20250321,4,主升锁仓,4,主升锁仓,,,,,
000910.SZ,大亚圣象,0.2803,8.54,6.4,8.6,7.85,75.73,-0.957,0.0,-0.291,20250321,4,主升锁仓,4,主升锁仓,,,,,
600187.SH,国中水务,0.1401,3.61,3.3,3.8,3.57,75.74,-0.8048,0.0,-0.5544,20250321,4,主升锁仓,4,主升锁仓,,,,,
300851.SZ,交大思诺,0.153,28.08,25.2,29.4,27.45,75.78,-0.8587,0.0,-0.1828,20250321,4,主升锁仓,4,主升锁仓,,,,,
688331.SH,荣昌生物,0.3044,35.05,27.2,37.2,32.85,75.82,-0.7895,0.0,-0.1702,20250321,4,主升锁仓,4,主升锁仓,,,,,
600129.SH,太极集团,0.2167,22.05,19.6,24.4,22.15,75.84,-0.886,0.0,-0.4568,20250321,4,主升锁仓,4,主升锁仓,,,,,
600775.SH,南京熊猫,0.1299,11.14,10.0,11.4,10.78,75.86,-0.4021,0.0136,-0.1769,20250321,4,主升锁仓,4,主升锁仓,,,,,
688523.SH,航天环宇,0.1551,21.29,18.6,21.8,20.63,75.92,-0.8421,0.0,-0.3313,20250321,4,主升锁仓,4,主升锁仓,,,,,
002479.SZ,富春环保,0.144,5.13,4.4,5.1,4.86,75.95,-0.9652,0.0,-0.1556,20250321,4,主升锁仓,4,主升锁仓,,,,,
300261.SZ,雅本化学,0.2286,6.93,6.4,8.0,7.0,75.99,-0.4894,0.0028,-0.3181,20250321,4,主升锁仓,4,主升锁仓,,,,,
600322.SH,津投城开,0.125,2.44,2.2,2.5,2.4,76.0,-0.5884,0.0008,-0.5875,20250321,4,主升锁仓,4,主升锁仓,,,,,
300930.SZ,屹通新材,0.1557,29.4,25.8,30.2,28.26,76.02,-0.4908,0.0025,-0.0648,20250321,4,主升锁仓,4,主升锁仓,,,,,
002404.SZ,嘉欣丝绸,0.1475,6.53,5.7,6.6,6.1,76.03,-0.8219,0.0,-0.2561,20250321,4,主升锁仓,4,主升锁仓,,,,,
603787.SH,新日股份,0.1928,11.33,9.6,11.7,10.89,76.03,-0.606,0.0002,-0.0358,20250321,4,主升锁仓,4,主升锁仓,,,,,
600626.SH,申达股份,0.3069,3.93,3.4,4.6,3.91,76.08,-0.4914,0.0056,-0.1429,20250321,4,主升锁仓,4,主升锁仓,,,,,
002425.SZ,凯撒文化,0.1794,2.26,2.0,2.4,2.23,76.17,-0.7574,0.0001,-0.009,20250321,4,主升锁仓,4,主升锁仓,,,,,
605183.SH,确成股份,0.3985,17.74,11.4,17.9,16.31,76.17,-0.9947,0.0,-0.0412,20250321,4,主升锁仓,4,主升锁仓,,,,,
600798.SH,宁波海运,0.1645,3.21,2.8,3.3,3.04,76.2,-0.812,0.0,-0.1721,20250321,4,主升锁仓,4,主升锁仓,,,,,
000539.SZ,粤电力Ａ,0.2553,4.75,4.3,5.5,4.7,76.23,-0.3578,0.0402,-0.073,20250321,4,主升锁仓,4,主升锁仓,,,,,
001379.SZ,腾达科技,0.1691,24.88,21.6,25.6,23.66,76.33,-0.455,0.0052,0.6476,20250321,4,主升锁仓,4,主升锁仓,,,,,
300826.SZ,测绘股份,0.2392,16.98,15.6,19.6,16.72,76.33,-0.6105,0.0001,-0.2494,20250321,4,主升锁仓,4,主升锁仓,,,,,
000561.SZ,烽火电子,0.1174,8.63,8.0,9.0,8.52,76.35,-0.8976,0.0,-0.3008,20250321,4,主升锁仓,4,主升锁仓,,,,,
600333.SH,长春燃气,0.2708,4.73,4.5,5.8,4.8,76.39,-0.5593,0.0007,-0.1621,20250321,4,主升锁仓,4,主升锁仓,,,,,
002353.SZ,杰瑞股份,0.1993,36.86,32.0,39.0,35.13,76.41,-0.7546,0.0,-0.2558,20250321,4,主升锁仓,4,主升锁仓,,,,,
000410.SZ,沈阳机床,0.2663,7.93,6.4,8.4,7.51,76.42,-0.3744,0.0227,-0.0266,20250321,4,主升锁仓,4,主升锁仓,,,,,
002634.SZ,棒杰股份,0.2089,4.0,3.3,4.1,3.83,76.44,-0.5764,0.0005,-0.1506,20250321,4,主升锁仓,4,主升锁仓,,,,,
603611.SH,诺力股份,0.1306,19.62,16.8,19.2,18.38,76.5,-0.9868,0.0,-0.2252,20250321,4,主升锁仓,4,主升锁仓,,,,,
688108.SH,赛诺医疗,0.1852,10.89,9.4,11.4,10.8,76.61,-0.3555,0.0392,-0.0918,20250321,4,主升锁仓,4,主升锁仓,,,,,
603538.SH,美诺华,0.1316,13.76,12.3,14.1,13.68,76.62,-0.976,0.0,-0.1566,20250321,4,主升锁仓,4,主升锁仓,,,,,
603329.SH,上海雅仕,0.1772,13.7,9.2,11.0,10.16,76.62,-0.6042,0.0004,-0.0098,20250321,4,主升锁仓,4,主升锁仓,,,,,
300887.SZ,谱尼测试,0.181,9.05,7.8,9.4,8.84,76.63,-0.4828,0.0031,-0.2751,20250321,4,主升锁仓,4,主升锁仓,,,,,
000573.SZ,粤宏远Ａ,0.1525,4.86,4.2,4.9,4.59,76.76,-0.4697,0.0039,1.1046,20250321,4,主升锁仓,4,主升锁仓,,,,,
300105.SZ,龙源技术,0.1958,7.37,6.5,7.9,7.15,76.8,-0.7446,0.0,-0.2724,20250321,4,主升锁仓,4,主升锁仓,,,,,
002749.SZ,国光股份,0.2605,14.0,11.2,14.5,12.67,76.87,-0.4688,0.0059,-0.0601,20250321,4,主升锁仓,4,主升锁仓,,,,,
300800.SZ,力合科技,0.2048,11.33,9.4,11.6,10.74,76.95,-0.8427,0.0,-0.1609,20250321,4,主升锁仓,4,主升锁仓,,,,,
605268.SH,王力安防,0.1582,8.64,7.6,8.9,8.22,77.02,-0.976,0.0,-0.2857,20250321,4,主升锁仓,4,主升锁仓,,,,,
600965.SH,福成股份,0.2881,5.02,4.0,5.4,4.86,77.13,-0.9868,0.0,-0.3056,20250321,4,主升锁仓,4,主升锁仓,,,,,
002836.SZ,新宏泽,0.1786,8.39,7.0,8.4,7.84,77.15,-0.9652,0.0,-0.1395,20250321,4,主升锁仓,4,主升锁仓,,,,,
002909.SZ,集泰股份,0.1993,5.79,4.8,5.9,5.52,77.15,-0.8682,0.0,-0.1116,20250321,4,主升锁仓,4,主升锁仓,,,,,
002140.SZ,东华科技,0.2026,10.27,8.8,10.8,9.87,77.15,-0.898,0.0,-0.1819,20250321,4,主升锁仓,4,主升锁仓,,,,,
301095.SZ,广立微,0.099,57.46,53.6,59.2,56.55,77.18,-0.6913,0.0,-0.4249,20250321,4,主升锁仓,4,主升锁仓,,,,,
601678.SH,滨化股份,0.1504,4.03,3.6,4.2,3.99,77.21,-0.7881,0.0,-0.1472,20250321,4,主升锁仓,4,主升锁仓,,,,,
300209.SZ,行云科技,0.2745,5.06,4.2,5.6,5.1,77.23,-0.567,0.0008,-0.1319,20250321,4,主升锁仓,4,主升锁仓,,,,,
600784.SH,鲁银投资,0.1639,6.4,5.6,6.6,6.1,77.24,-0.8281,0.0,-0.1858,20250321,4,主升锁仓,4,主升锁仓,,,,,
002508.SZ,老板电器,0.1883,23.33,19.2,23.2,21.24,77.25,-0.9171,0.0,-0.1042,20250321,4,主升锁仓,4,主升锁仓,,,,,
000559.SZ,万向钱潮,0.3044,7.05,5.2,7.2,6.57,77.29,-0.9921,0.0,-0.2647,20250321,4,主升锁仓,4,主升锁仓,,,,,
300958.SZ,建工修复,0.1343,12.27,11.2,12.8,11.91,77.37,-0.7521,0.0,-0.3524,20250321,4,主升锁仓,4,主升锁仓,,,,,
002322.SZ,理工能科,0.181,14.34,11.8,14.2,13.26,77.38,-0.695,0.0,-0.0264,20250321,4,主升锁仓,4,主升锁仓,,,,,
600749.SH,西藏旅游,0.1226,11.8,10.6,12.0,11.42,77.4,-0.8918,0.0,-0.3196,20250321,4,主升锁仓,4,主升锁仓,,,,,
002515.SZ,金字火腿,0.2028,5.16,4.3,5.3,4.93,77.41,-0.8813,0.0,-0.1499,20250321,4,主升锁仓,4,主升锁仓,,,,,
688565.SH,力源科技,0.2671,7.18,5.6,7.4,6.74,77.41,-0.7368,0.0,-0.0564,20250321,4,主升锁仓,4,主升锁仓,,,,,
688466.SH,金科环境,0.4639,16.8,10.8,17.8,15.09,77.46,-0.5789,0.0002,-0.0142,20250321,4,主升锁仓,4,主升锁仓,,,,,
688118.SH,普元信息,0.1231,26.6,24.8,28.0,26.0,77.49,-0.8105,0.0,-0.5283,20250321,4,主升锁仓,4,主升锁仓,,,,,
600382.SH,广东明珠,0.2,4.83,4.1,5.0,4.5,77.53,-0.7613,0.0,-0.3092,20250321,4,主升锁仓,4,主升锁仓,,,,,
300669.SZ,沪宁股份,0.4672,22.35,13.4,23.0,20.55,77.55,-0.3641,0.0251,-0.0145,20250321,4,主升锁仓,4,主升锁仓,,,,,
300471.SZ,厚普股份,0.1839,9.93,9.0,10.8,9.79,77.58,-0.599,0.0003,-0.2531,20250321,4,主升锁仓,4,主升锁仓,,,,,
002887.SZ,绿茵生态,0.0979,7.62,6.7,7.4,7.15,77.59,-0.9469,0.0,-0.3868,20250321,4,主升锁仓,4,主升锁仓,,,,,
603707.SH,健友股份,0.9427,14.38,11.4,24.9,14.32,77.6,-0.6311,0.0001,-0.0359,20250321,4,主升锁仓,4,主升锁仓,,,,,
603080.SH,新疆火炬,0.1348,16.5,14.7,16.8,15.58,77.62,-0.5426,0.0009,-0.125,20250321,4,主升锁仓,4,主升锁仓,,,,,
000898.SZ,鞍钢股份,1.2709,2.53,2.1,5.9,2.99,77.71,-0.7548,0.0,-0.0322,20250321,4,主升锁仓,4,主升锁仓,,,,,
000797.SZ,中国武夷,0.1742,2.92,2.6,3.1,2.87,77.75,-0.7733,0.0,-0.2957,20250321,4,主升锁仓,4,主升锁仓,,,,,
600488.SH,津药药业,0.2594,4.46,3.5,4.6,4.24,77.75,-0.5864,0.0016,-0.0855,20250321,4,主升锁仓,4,主升锁仓,,,,,
002092.SZ,中泰化学,0.4711,4.69,3.7,5.9,4.67,77.93,-0.9375,0.0,-0.0578,20250321,4,主升锁仓,4,主升锁仓,,,,,
002480.SZ,新筑股份,0.1124,5.43,5.0,5.6,5.34,77.95,-0.3897,0.0216,-0.2542,20250321,4,主升锁仓,4,主升锁仓,,,,,
688123.SH,聚辰股份,0.1646,81.5,70.4,83.2,77.77,77.99,-0.4842,0.0024,0.0459,20250321,4,主升锁仓,4,主升锁仓,,,,,
601988.SH,中国银行,0.6292,5.36,2.6,5.4,4.45,77.99,-0.5938,0.0016,-0.0045,20250321,4,主升锁仓,4,主升锁仓,,,,,
600207.SH,安彩高科,0.2146,,4.2,5.2,4.66,78.01,-0.765,0.0,-0.1649,20250321,4,主升锁仓,4,主升锁仓,,,,,
301456.SZ,盘古智能,0.1641,28.37,24.8,29.2,26.81,78.04,-0.8148,0.0,-0.1452,20250321,4,主升锁仓,4,主升锁仓,,,,,
600179.SH,安通控股,0.3,2.93,2.4,3.3,3.0,78.2,-0.7989,0.0,-0.103,20250321,4,主升锁仓,4,主升锁仓,,,,,
600149.SH,廊坊发展,0.2198,4.5,4.0,5.0,4.55,78.22,-0.8671,0.0,-0.2889,20250321,4,主升锁仓,4,主升锁仓,,,,,
300775.SZ,三角防务,0.1811,26.13,22.2,26.7,24.85,78.24,-0.7474,0.0,-0.3756,20250321,4,主升锁仓,4,主升锁仓,,,,,
603369.SH,今世缘,0.3484,52.15,38.4,54.6,46.5,78.27,-0.4105,0.0111,-0.0325,20250321,4,主升锁仓,4,主升锁仓,,,,,
002494.SZ,华斯股份,0.2036,4.58,3.9,4.8,4.42,78.35,-0.5789,0.0002,-0.0792,20250321,4,主升锁仓,4,主升锁仓,,,,,
600665.SH,天地源,0.1294,3.16,2.9,3.3,3.09,78.39,-0.8093,0.0,-0.5556,20250321,4,主升锁仓,4,主升锁仓,,,,,
001226.SZ,拓山重工,0.0589,31.39,29.7,31.5,30.58,78.47,-0.8466,0.0,-0.4626,20250321,4,主升锁仓,4,主升锁仓,,,,,
688671.SH,碧兴物联,0.2183,19.72,16.8,21.0,19.24,78.5,-1.0,0.0,-0.0333,20250321,4,主升锁仓,4,主升锁仓,,,,,
002011.SZ,盾安环境,0.2288,13.04,10.6,13.4,12.24,78.52,-1.0,0.0,-0.0498,20250321,4,主升锁仓,4,主升锁仓,,,,,
001299.SZ,美能能源,0.0749,13.24,9.0,9.7,9.34,78.62,-0.6277,0.0001,-0.3595,20250321,4,主升锁仓,4,主升锁仓,,,,,
600138.SH,中青旅,0.1166,10.66,9.6,10.8,10.29,78.62,-0.9597,0.0,-0.2609,20250321,4,主升锁仓,4,主升锁仓,,,,,
300391.SZ,长药退,0.1754,5.85,5.0,6.0,5.7,78.69,-0.6064,0.0002,-0.1825,20250321,4,主升锁仓,4,主升锁仓,,,,,
002096.SZ,易普力,0.2426,12.01,10.2,13.0,11.54,78.7,-0.8391,0.0,-0.1288,20250321,4,主升锁仓,4,主升锁仓,,,,,
000886.SZ,海南高速,0.1796,7.6,6.4,7.7,7.24,78.71,-0.9575,0.0,-0.3593,20250321,4,主升锁仓,4,主升锁仓,,,,,
688558.SH,国盛智科,0.3596,25.83,17.6,26.0,23.36,78.72,-0.7053,0.0,0.0135,20250321,4,主升锁仓,4,主升锁仓,,,,,
688576.SH,西山科技,0.1347,67.6,59.2,68.0,65.34,78.73,-1.0,0.0,-0.1049,20250321,4,主升锁仓,4,主升锁仓,,,,,
002790.SZ,瑞尔特,0.1416,8.17,7.1,8.2,7.77,78.78,-0.9459,0.0,-0.2284,20250321,4,主升锁仓,4,主升锁仓,,,,,
000659.SZ,珠海中富,0.2397,3.04,2.6,3.3,2.92,78.78,-0.7689,0.0,-0.4267,20250321,4,主升锁仓,4,主升锁仓,,,,,
600058.SH,五矿发展,0.2043,7.67,6.8,8.4,7.83,78.81,-0.9598,0.0,-0.341,20250321,4,主升锁仓,4,主升锁仓,,,,,
603113.SH,金能科技,0.2536,6.02,4.6,6.0,5.52,78.87,-0.8862,0.0,-0.1329,20250321,4,主升锁仓,4,主升锁仓,,,,,
002454.SZ,松芝股份,0.1892,7.41,6.1,7.4,6.87,78.9,-0.584,0.0004,0.0471,20250321,4,主升锁仓,4,主升锁仓,,,,,
603829.SH,洛凯股份,0.1559,14.75,12.8,15.0,14.11,78.97,-0.9056,0.0,-0.0963,20250321,4,主升锁仓,4,主升锁仓,,,,,
002084.SZ,海鸥住工,0.1689,3.09,2.8,3.3,2.96,79.0,-0.4262,0.0157,-0.3771,20250321,4,主升锁仓,4,主升锁仓,,,,,
300923.SZ,研奥股份,0.1936,22.11,18.4,22.4,20.66,79.0,-0.9894,0.0,-0.1134,20250321,4,主升锁仓,4,主升锁仓,,,,,
301372.SZ,科净源,0.1435,21.72,19.0,22.0,20.9,79.04,-0.9709,0.0,-0.5148,20250321,4,主升锁仓,4,主升锁仓,,,,,
600815.SH,厦工股份,0.2768,2.92,2.4,3.2,2.89,79.05,-0.9236,0.0,-0.0277,20250321,4,主升锁仓,4,主升锁仓,,,,,
300940.SZ,南极光,0.185,17.34,14.4,17.4,16.22,79.07,-0.6913,0.0,0.1375,20250321,4,主升锁仓,4,主升锁仓,,,,,
688368.SH,晶丰明源,0.2517,98.13,78.2,102.0,94.54,79.09,-0.9763,0.0,-0.2482,20250321,4,主升锁仓,4,主升锁仓,,,,,
002595.SZ,豪迈科技,0.2734,57.34,43.2,57.6,52.67,79.09,-0.5426,0.0009,0.0272,20250321,4,主升锁仓,4,主升锁仓,,,,,
601965.SH,中国汽研,0.2494,18.92,15.2,19.6,17.64,79.13,-0.9894,0.0,-0.0942,20250321,4,主升锁仓,4,主升锁仓,,,,,
600885.SH,宏发股份,0.5281,35.19,18.4,30.8,23.48,79.19,-0.6667,0.0,-0.023,20250321,4,主升锁仓,4,主升锁仓,,,,,
000589.SZ,贵州轮胎,0.1055,5.01,4.5,5.0,4.74,79.22,-0.6671,0.0001,-0.1667,20250321,4,主升锁仓,4,主升锁仓,,,,,
603680.SH,今创集团,0.3745,8.67,6.2,9.2,8.01,79.22,-0.9347,0.0,-0.0075,20250321,4,主升锁仓,4,主升锁仓,,,,,
002688.SZ,金河生物,0.1587,4.64,4.0,4.7,4.41,79.23,-0.8675,0.0,-0.2275,20250321,4,主升锁仓,4,主升锁仓,,,,,
000777.SZ,中核科技,0.1096,18.64,16.8,18.8,18.24,79.25,-1.0,0.0,-0.3147,20250321,4,主升锁仓,4,主升锁仓,,,,,
002266.SZ,浙富控股,0.3303,3.41,2.8,3.9,3.33,79.25,-0.9234,0.0,-0.0971,20250321,4,主升锁仓,4,主升锁仓,,,,,
301188.SZ,力诺药包,0.1357,16.7,15.0,17.2,16.21,79.26,-0.8604,0.0,-0.1014,20250321,4,主升锁仓,4,主升锁仓,,,,,
002386.SZ,天原股份,0.1969,4.61,4.1,5.0,4.57,79.38,-0.5248,0.0029,-0.098,20250321,4,主升锁仓,4,主升锁仓,,,,,
300385.SZ,雪浪环境,0.1988,5.07,4.6,5.6,5.03,79.44,-0.4489,0.0086,-0.2914,20250321,4,主升锁仓,4,主升锁仓,,,,,
000551.SZ,创元科技,0.1674,13.6,9.7,11.5,10.75,79.52,-0.5963,0.0002,-0.0558,20250321,4,主升锁仓,4,主升锁仓,,,,,
300259.SZ,新天科技,0.2279,3.72,3.1,3.9,3.51,79.57,-0.7544,0.0,-0.0085,20250321,4,主升锁仓,4,主升锁仓,,,,,
002683.SZ,广东宏大,0.3556,29.42,20.4,30.0,27.0,79.58,-0.5368,0.0006,-0.0507,20250321,4,主升锁仓,4,主升锁仓,,,,,
000899.SZ,赣能股份,0.1548,9.1,7.8,9.1,8.4,79.62,-0.5494,0.0008,-0.1923,20250321,4,主升锁仓,4,主升锁仓,,,,,
002830.SZ,名雕股份,0.0923,13.62,12.3,13.5,13.0,79.68,-0.9121,0.0,-0.4422,20250321,4,主升锁仓,4,主升锁仓,,,,,
601658.SH,邮储银行,0.2947,5.33,3.9,5.3,4.75,79.69,-0.8645,0.0,-0.0063,20250321,4,主升锁仓,4,主升锁仓,,,,,
300393.SZ,中来股份,0.3175,6.32,5.6,7.6,6.3,79.69,-0.4047,0.0152,-0.1521,20250321,4,主升锁仓,4,主升锁仓,,,,,
600754.SH,锦江酒店,0.222,27.29,24.4,30.4,27.03,79.77,-0.4254,0.0137,-0.0037,20250321,4,主升锁仓,4,主升锁仓,,,,,
300492.SZ,华图山鼎,0.4297,85.96,45.6,69.6,55.85,79.81,-0.9921,0.0,-0.1117,20250321,4,主升锁仓,4,主升锁仓,,,,,
002422.SZ,科伦药业,0.1941,31.58,26.7,32.4,29.36,79.85,-0.9158,0.0,-0.1505,20250321,4,主升锁仓,4,主升锁仓,,,,,
605055.SH,迎丰股份,0.2385,5.9,4.8,6.1,5.45,79.87,-0.87,0.0,-0.0953,20250321,4,主升锁仓,4,主升锁仓,,,,,
688722.SH,同益中,0.2735,18.2,14.0,18.6,16.82,79.91,-0.7789,0.0,-0.1285,20250321,4,主升锁仓,4,主升锁仓,,,,,
300066.SZ,三川智慧,0.1624,4.44,3.9,4.6,4.31,80.1,-0.9679,0.0,-0.3858,20250321,4,主升锁仓,4,主升锁仓,,,,,
688203.SH,海正生材,0.1677,10.5,9.1,10.8,10.14,80.11,-0.9868,0.0,-0.3552,20250321,4,主升锁仓,4,主升锁仓,,,,,
301256.SZ,华融化学,0.1086,8.5,7.7,8.6,8.29,80.23,-0.9868,0.0,-0.3719,20250321,4,主升锁仓,4,主升锁仓,,,,,
688161.SH,威高骨科,0.4874,28.02,18.4,30.4,24.62,80.25,-1.0,0.0,-0.0781,20250321,4,主升锁仓,4,主升锁仓,,,,,
301265.SZ,华新环保,0.1615,9.71,8.5,10.0,9.29,80.28,-0.5289,0.0015,-0.1176,20250321,4,主升锁仓,4,主升锁仓,,,,,
301059.SZ,金三江,0.1821,11.48,10.2,12.2,10.98,80.28,-0.9135,0.0,-0.2593,20250321,4,主升锁仓,4,主升锁仓,,,,,
002337.SZ,赛象科技,0.1416,5.96,5.2,6.0,5.65,80.37,-0.9841,0.0,-0.2467,20250321,4,主升锁仓,4,主升锁仓,,,,,
600741.SH,华域汽车,0.4545,17.84,14.4,22.0,16.72,80.4,-0.9841,0.0,-0.0102,20250321,4,主升锁仓,4,主升锁仓,,,,,
301272.SZ,英华特,0.1476,38.64,33.0,38.4,36.58,80.41,-0.4737,0.003,-0.2328,20250321,4,主升锁仓,4,主升锁仓,,,,,
601077.SH,渝农商行,0.1887,5.85,4.7,5.7,5.3,80.41,-0.7291,0.0001,-0.0926,20250321,4,主升锁仓,4,主升锁仓,,,,,
301043.SZ,绿岛风,0.1519,30.29,25.5,29.7,27.65,80.46,-0.4656,0.0043,-0.0192,20250321,4,主升锁仓,4,主升锁仓,,,,,
000709.SZ,河钢股份,0.2232,2.28,1.9,2.4,2.24,80.48,-0.6448,0.0006,-0.0089,20250321,4,主升锁仓,4,主升锁仓,,,,,
300842.SZ,帝科股份,0.192,54.99,46.5,56.5,52.09,80.51,-0.6913,0.0,-0.1718,20250321,4,主升锁仓,4,主升锁仓,,,,,
600493.SH,凤竹纺织,0.1504,5.55,4.8,5.6,5.32,80.7,-0.8439,0.0,-0.2135,20250321,4,主升锁仓,4,主升锁仓,,,,,
600433.SH,冠豪高新,0.2477,3.42,2.6,3.4,3.23,80.71,-0.7071,0.0001,-0.2074,20250321,4,主升锁仓,4,主升锁仓,,,,,
002748.SZ,世龙实业,0.2937,7.92,6.0,8.2,7.49,80.73,-0.9542,0.0,-0.0943,20250321,4,主升锁仓,4,主升锁仓,,,,,
301421.SZ,波长光电,0.1092,56.66,51.5,57.5,54.94,80.77,-0.6526,0.0,0.0807,20250321,4,主升锁仓,4,主升锁仓,,,,,
600557.SH,康缘药业,0.1818,14.71,13.0,15.6,14.3,80.77,-0.9894,0.0,-0.2,20250321,4,主升锁仓,4,主升锁仓,,,,,
603069.SH,海汽集团,0.1888,19.4,17.6,21.2,19.07,80.77,-0.732,0.0,-0.2539,20250321,4,主升锁仓,4,主升锁仓,,,,,
002441.SZ,众业达,0.1044,9.39,8.1,9.0,8.62,80.78,-0.6921,0.0,-0.4056,20250321,4,主升锁仓,4,主升锁仓,,,,,
603056.SH,德邦股份,0.2351,15.05,13.0,16.4,14.46,80.81,-0.6306,0.0002,-0.0621,20250321,4,主升锁仓,4,主升锁仓,,,,,
603259.SH,药明康德,0.275,66.98,51.0,67.5,60.0,80.84,-0.3263,0.0468,0.0415,20250321,4,主升锁仓,4,主升锁仓,,,,,
600444.SH,国机通用,0.1536,16.56,14.6,17.0,15.62,80.89,-0.5851,0.0003,-0.2061,20250321,4,主升锁仓,4,主升锁仓,,,,,
300123.SZ,亚光科技,0.1838,6.91,5.8,7.0,6.53,80.89,-0.6915,0.0,-0.3235,20250321,4,主升锁仓,4,主升锁仓,,,,,
000782.SZ,恒申新材,0.1258,4.98,4.4,5.0,4.77,80.93,-0.9296,0.0,-0.5136,20250321,4,主升锁仓,4,主升锁仓,,,,,
601615.SH,明阳智能,0.3293,12.05,10.2,14.0,11.54,80.93,-0.3298,0.0437,-0.0843,20250321,4,主升锁仓,4,主升锁仓,,,,,
600751.SH,海航科技,0.2397,3.0,2.4,3.1,2.92,81.0,-0.6453,0.0001,-0.0377,20250321,4,主升锁仓,4,主升锁仓,,,,,
300129.SZ,泰胜风能,0.1642,7.83,6.8,8.0,7.31,81.02,-0.5562,0.0007,-0.1604,20250321,4,主升锁仓,4,主升锁仓,,,,,
688237.SH,超卓航科,0.2049,26.5,21.6,26.8,25.38,81.02,-1.0,0.0,-0.3541,20250321,4,主升锁仓,4,主升锁仓,,,,,
603601.SH,再升科技,0.1714,3.67,3.2,3.8,3.5,81.04,-0.7182,0.0001,-0.1624,20250321,4,主升锁仓,4,主升锁仓,,,,,
003041.SZ,真爱美家,0.1857,27.72,24.2,29.0,25.85,81.08,-0.7652,0.0,-0.2162,20250321,4,主升锁仓,4,主升锁仓,,,,,
000758.SZ,中色股份,0.1367,5.16,4.7,5.4,5.12,81.09,-0.4617,0.0076,-0.1301,20250321,4,主升锁仓,4,主升锁仓,,,,,
600201.SH,生物股份,0.1907,7.57,6.4,7.8,7.34,81.12,-0.6918,0.0,-0.1524,20250321,4,主升锁仓,4,主升锁仓,,,,,
002256.SZ,兆新股份,0.125,2.46,2.2,2.5,2.4,81.23,-0.7557,0.0,-0.4917,20250321,4,主升锁仓,4,主升锁仓,,,,,
300847.SZ,中船汉光,0.1424,18.29,16.2,18.7,17.56,81.24,-0.9551,0.0,-0.2752,20250321,4,主升锁仓,4,主升锁仓,,,,,
300828.SZ,锐新科技,0.1322,17.27,15.4,17.6,16.64,81.35,-0.4,0.0135,0.0359,20250321,4,主升锁仓,4,主升锁仓,,,,,
688025.SH,杰普特,0.1629,54.66,47.5,56.0,52.19,81.35,-0.6069,0.0002,-0.0858,20250321,4,主升锁仓,4,主升锁仓,,,,,
002968.SZ,新大正,0.1641,9.66,8.4,9.9,9.14,81.41,-0.5236,0.0027,-0.1721,20250321,4,主升锁仓,4,主升锁仓,,,,,
300717.SZ,华信新材,0.1873,15.89,13.4,16.2,14.95,81.44,-0.976,0.0,-0.1941,20250321,4,主升锁仓,4,主升锁仓,,,,,
600016.SH,民生银行,0.2133,4.09,3.2,4.0,3.75,81.5,-0.7341,0.0,-0.1206,20250321,4,主升锁仓,4,主升锁仓,,,,,
002798.SZ,帝欧水华,0.1449,4.02,3.6,4.2,4.14,81.55,-0.9542,0.0,-0.5085,20250321,4,主升锁仓,4,主升锁仓,,,,,
603877.SH,太平鸟,0.4823,15.22,11.2,18.4,14.93,81.57,-0.8488,0.0,-0.059,20250321,4,主升锁仓,4,主升锁仓,,,,,
002817.SZ,黄山胶囊,0.0924,6.76,6.2,6.8,6.49,81.64,-0.8045,0.0,-0.2546,20250321,4,主升锁仓,4,主升锁仓,,,,,
600241.SH,时代万恒,0.1889,7.68,6.6,8.0,7.41,81.65,-0.5485,0.0009,-0.0513,20250321,4,主升锁仓,4,主升锁仓,,,,,
601609.SH,金田股份,0.2306,6.41,5.4,6.8,6.07,81.66,-0.9431,0.0,-0.1336,20250321,4,主升锁仓,4,主升锁仓,,,,,
600853.SH,龙建股份,0.1587,3.88,3.6,4.2,3.78,81.71,-0.8712,0.0,-0.4488,20250321,4,主升锁仓,4,主升锁仓,,,,,
600969.SH,郴电国际,0.1852,6.77,5.9,7.1,6.48,81.82,-0.9706,0.0,-0.1601,20250321,4,主升锁仓,4,主升锁仓,,,,,
002958.SZ,青农商行,0.1038,3.05,2.8,3.1,2.89,81.83,-0.4189,0.0241,-0.2474,20250321,4,主升锁仓,4,主升锁仓,,,,,
301024.SZ,霍普股份,0.2592,27.07,21.6,28.2,25.46,81.83,-0.8496,0.0,-0.166,20250321,4,主升锁仓,4,主升锁仓,,,,,
