symbol,name,market,signal_date,entry_date,exit_date,hold_days,entry_price,exit_price,ret_pct,mae_pct,exit_reason
000050,深天马Ａ,0,2024-12-13,2024-12-16,2024-12-17,2,9.29,9.23,-0.804775,-0.861141,止损开盘
000001,平安银行,0,2024-12-16,2024-12-17,2024-12-18,2,11.57,11.70884,1.038129,-0.432152,止盈
000019,深粮控股,0,2024-12-16,2024-12-17,2024-12-17,1,7.05,6.9654,-1.358033,-1.2,止损
000020,深华发Ａ,0,2024-12-16,2024-12-17,2024-12-17,1,14.41,14.23708,-1.358033,-1.2,止损
000045,深纺织Ａ,0,2024-12-16,2024-12-17,2024-12-17,1,11.8,11.6584,-1.358033,-1.2,止损
000060,中金岭南,0,2024-12-16,2024-12-17,2024-12-17,1,4.93,4.87084,-1.358033,-1.2,止损
000070,特发信息,0,2024-12-16,2024-12-17,2024-12-17,1,5.93,5.85884,-1.358033,-1.2,止损
000026,飞亚达,0,2024-12-18,2024-12-19,2024-12-19,1,10.99,10.85812,-1.358033,-1.2,止损
000028,国药一致,0,2024-12-18,2024-12-19,2024-12-23,3,29.75,30.107,1.038129,-0.504202,止盈
000048,京基智农,0,2024-12-18,2024-12-19,2024-12-19,1,17.75,17.537,-1.358033,-1.2,止损
000006,深振业Ａ,0,2024-12-19,2024-12-20,2024-12-20,1,8.95,8.8426,-1.358033,-1.2,止损
000068,华控赛格,0,2024-12-19,2024-12-20,2024-12-20,1,3.98,3.93224,-1.358033,-1.2,止损
000026,飞亚达,0,2024-12-20,2024-12-23,2024-12-23,1,11.12,10.98656,-1.358033,-1.2,止损
000070,特发信息,0,2024-12-20,2024-12-23,2024-12-23,1,5.94,5.86872,-1.358033,-1.2,止损
000007,全新好,0,2024-12-30,2024-12-31,2024-12-31,1,7.22,7.13336,-1.358033,-1.2,止损
000028,国药一致,0,2024-12-30,2024-12-31,2024-12-31,1,30.31,29.94628,-1.358033,-1.2,止损
