ts_code,trade_date,cost_5pct,cost_95pct,weight_avg,winner_rate
300625.SZ,20260327,11.1,13.2,12.52,9.2
300621.SZ,20260327,7.8,9.3,8.64,23.92
301208.SZ,20260327,32.8,40.4,35.16,39.43
300661.SZ,20260327,64.8,77.6,72.59,39.21
300627.SZ,20260327,31.6,42.4,36.91,13.41
300626.SZ,20260327,18.6,21.6,19.84,74.53
300620.SZ,20260327,153.6,192.0,174.67,96.86
300633.SZ,20260327,24.0,36.6,28.82,11.47
300628.SZ,20260327,31.8,38.4,35.66,5.24
300701.SZ,20260327,11.0,14.0,12.61,12.33
300908.SZ,20260327,26.0,31.2,28.51,11.86
300695.SZ,20260327,66.6,109.8,84.7,6.88
300637.SZ,20260327,10.4,13.5,11.44,58.55
300603.SZ,20260327,10.6,12.2,11.47,45.14
300635.SZ,20260327,12.4,14.4,13.49,65.27
300699.SZ,20260327,32.4,42.4,37.61,18.2
301286.SZ,20260327,43.0,62.5,53.99,15.91
300636.SZ,20260327,7.4,8.8,8.17,33.26
300662.SZ,20260327,22.8,31.2,26.77,14.39
300670.SZ,20260327,6.1,7.4,6.62,53.5
300663.SZ,20260327,12.9,16.3,14.18,23.04
300700.SZ,20260327,12.6,14.8,13.81,17.14
601155.SH,20260327,13.6,18.0,16.01,18.92
603055.SH,20260327,8.9,11.0,9.89,41.64
300801.SZ,20260327,24.2,31.3,26.3,71.92
603535.SH,20260327,8.3,11.8,10.25,7.88
603233.SH,20260327,15.5,25.5,19.23,36.33
300652.SZ,20260327,40.5,61.5,49.95,9.7
300648.SZ,20260327,51.0,63.6,57.81,17.14
300953.SZ,20260327,147.2,177.6,164.91,85.62
300685.SZ,20260327,19.8,23.4,22.33,77.81
301153.SZ,20260327,20.2,26.8,23.2,35.09
601019.SH,20260327,7.6,10.9,8.89,35.26
603289.SH,20260327,10.0,11.7,10.91,37.69
300643.SZ,20260327,16.4,23.0,19.97,7.5
300837.SZ,20260327,34.4,46.4,40.19,25.5
300514.SZ,20260327,12.5,15.1,13.88,25.28
300650.SZ,20260327,14.7,19.2,16.7,19.09
300653.SZ,20260327,18.8,22.4,20.96,13.22
300676.SZ,20260327,38.0,58.0,48.72,14.84
603110.SH,20260327,14.7,17.9,16.52,41.52
002883.SZ,20260327,8.9,10.8,9.58,63.08
603226.SH,20260327,28.4,43.2,35.43,52.64
300963.SZ,20260327,16.6,21.0,17.96,39.91
603648.SH,20260327,9.7,11.4,10.56,6.79
603916.SH,20260327,10.2,13.4,11.91,13.98
603683.SH,20260327,24.2,28.2,26.9,84.2
002887.SZ,20260327,10.5,12.1,11.52,38.1
300690.SZ,20260327,31.6,37.2,33.59,43.48
300641.SZ,20260327,19.8,24.6,21.58,51.02
300680.SZ,20260327,37.2,55.2,44.25,17.45
300604.SZ,20260327,117.6,144.0,127.21,25.66
300642.SZ,20260327,15.6,21.0,17.39,43.77
300658.SZ,20260327,22.1,27.4,25.25,27.65
300651.SZ,20260327,26.5,30.6,28.24,66.14
300649.SZ,20260327,13.0,15.2,14.18,60.19
300554.SZ,20260327,21.3,26.4,23.06,48.22
300929.SZ,20260327,11.0,13.0,12.18,99.48
300703.SZ,20260327,18.6,27.2,20.41,55.57
002909.SZ,20260327,6.2,7.6,7.06,26.61
603286.SH,20260327,53.2,75.2,62.1,29.89
603329.SH,20260327,10.0,12.2,11.26,12.77
603809.SH,20260327,10.4,14.9,12.61,10.8
601162.SH,20260327,3.7,4.5,4.12,8.06
001979.SZ,20260327,8.6,11.4,9.8,5.92
300666.SZ,20260327,127.4,159.9,141.78,66.66
300660.SZ,20260327,42.0,57.0,50.46,8.97
300667.SZ,20260327,14.7,20.1,17.05,22.53
300655.SZ,20260327,14.1,18.2,16.14,20.88
603757.SH,20260327,42.0,50.5,45.62,39.27
002827.SZ,20260327,30.0,40.2,35.77,16.41
603326.SH,20260327,8.5,10.3,9.46,25.68
603980.SH,20260327,6.1,8.2,7.1,24.68
603458.SH,20260327,9.6,11.9,10.37,27.51
603260.SH,20260327,41.4,62.1,52.4,5.29
601619.SH,20260327,5.5,6.9,6.1,18.39
002890.SZ,20260327,14.0,17.2,15.71,31.44
601949.SH,20260327,6.2,7.8,7.06,8.32
603617.SH,20260327,7.0,8.0,7.61,15.78
003006.SZ,20260327,17.4,28.0,21.09,7.13
002826.SZ,20260327,18.4,22.2,20.52,40.99
300817.SZ,20260327,17.1,22.2,18.84,53.96
300656.SZ,20260327,20.4,29.6,24.06,17.63
603136.SH,20260327,10.9,12.5,11.87,23.19
300671.SZ,20260327,36.4,49.4,41.91,19.51
603801.SH,20260327,8.8,10.2,9.67,11.8
002888.SZ,20260327,17.6,21.6,19.74,31.85
300888.SZ,20260327,32.4,42.0,37.61,5.24
603707.SH,20260327,9.2,21.8,11.15,42.88
300693.SZ,20260327,43.2,50.8,45.61,19.77
300640.SZ,20260327,6.6,7.7,7.1,66.87
300761.SZ,20260327,19.2,22.5,20.77,48.85
300706.SZ,20260327,31.2,41.8,34.07,60.16
603380.SH,20260327,33.3,43.2,38.62,6.14
002881.SZ,20260327,38.0,49.6,44.95,5.62
603922.SH,20260327,18.6,22.4,20.98,41.54
603305.SH,20260327,13.8,20.6,16.48,14.89
300681.SZ,20260327,20.8,27.2,23.62,21.49
603129.SH,20260327,225.0,282.5,252.03,7.04
300688.SZ,20260327,24.4,31.2,27.89,26.44
300677.SZ,20260327,40.8,62.4,54.58,46.72
300712.SZ,20260327,28.8,32.0,31.0,59.48
002891.SZ,20260327,36.0,57.6,45.25,25.79
603365.SH,20260327,14.4,22.0,19.68,54.49
603106.SH,20260327,8.9,11.8,10.43,8.98
300668.SZ,20260327,27.9,42.0,37.92,41.58
301503.SZ,20260327,33.4,39.8,37.09,23.99
300691.SZ,20260327,15.3,18.0,16.92,14.48
300672.SZ,20260327,140.4,196.8,171.85,41.32
300669.SZ,20260327,26.0,37.6,32.51,21.47
600901.SH,20260327,4.9,6.7,6.09,74.95
002897.SZ,20260327,58.4,72.8,63.55,26.27
603500.SH,20260327,10.5,13.9,12.22,14.52
002895.SZ,20260327,34.8,45.2,39.4,51.17
002901.SZ,20260327,40.8,59.2,50.02,8.93
603976.SH,20260327,18.0,22.5,20.55,18.52
300683.SZ,20260327,33.0,38.4,35.73,97.6
001218.SZ,20260327,22.4,26.6,25.07,30.14
603386.SH,20260327,12.8,15.9,14.45,16.97
603605.SH,20260327,62.4,81.9,71.7,4.36
603183.SH,20260327,4.2,4.9,4.59,38.62
603363.SH,20260327,3.8,4.6,4.23,18.95
603181.SH,20260327,14.1,17.6,16.08,20.01
603321.SH,20260327,6.9,8.4,7.75,19.45
300687.SZ,20260327,18.2,22.6,19.77,29.92
603076.SH,20260327,23.2,27.6,25.86,97.64
300679.SZ,20260327,32.8,50.0,39.68,14.45
603083.SH,20260327,102.6,122.4,110.22,19.28
605151.SH,20260327,17.7,25.2,20.69,12.11
002892.SZ,20260327,11.0,13.6,12.43,4.51
002920.SZ,20260327,105.6,137.6,121.57,5.69
603087.SH,20260327,57.2,72.8,66.02,20.42
603499.SH,20260327,19.6,25.0,22.82,23.35
300723.SZ,20260327,30.0,44.4,34.76,39.34
603659.SH,20260327,26.4,34.8,31.31,87.48
603283.SH,20260327,41.6,51.2,45.53,24.14
603533.SH,20260327,23.9,30.1,26.2,19.51
300689.SZ,20260327,44.8,56.0,49.05,24.95
600025.SH,20260327,8.3,11.9,9.77,67.07
002970.SZ,20260327,61.2,82.0,70.44,38.39
002918.SZ,20260327,10.9,16.8,13.16,30.17
003033.SZ,20260327,53.4,76.2,65.16,3.37
301428.SZ,20260327,35.8,38.4,37.27,12.78
603967.SH,20260327,11.8,13.7,12.83,87.73
603103.SH,20260327,22.6,39.0,27.93,6.41
603709.SH,20260327,16.2,19.0,17.82,25.3
003036.SZ,20260327,18.3,24.6,22.82,95.22
605108.SH,20260327,16.2,20.1,17.75,6.81
601330.SH,20260327,8.7,11.9,10.11,36.81
002919.SZ,20260327,19.4,27.0,23.4,18.52
601068.SH,20260327,5.0,6.6,5.93,34.1
605296.SH,20260327,27.6,33.6,29.95,29.13
002921.SZ,20260327,22.2,27.5,24.89,29.14
603917.SH,20260327,12.4,15.2,14.18,19.16
002903.SZ,20260327,25.5,30.2,27.19,77.21
002899.SZ,20260327,27.4,33.4,30.7,14.95
603214.SH,20260327,14.7,17.9,15.74,71.28
002896.SZ,20260327,72.8,88.8,78.9,45.95
603392.SH,20260327,38.0,50.0,41.44,49.74
300696.SZ,20260327,27.2,33.4,30.73,12.68
300697.SZ,20260327,13.8,16.9,14.77,54.91
301333.SZ,20260327,56.4,80.0,68.45,30.63
300717.SZ,20260327,19.0,22.6,21.07,37.86
300713.SZ,20260327,15.6,19.5,16.92,30.98
300743.SZ,20260327,16.8,22.2,19.24,20.93
301026.SZ,20260327,25.6,34.0,27.91,67.36
300730.SZ,20260327,12.6,14.0,13.37,83.13
603829.SH,20260327,24.6,29.4,27.2,89.08
002907.SZ,20260327,13.2,17.7,15.32,11.09
300702.SZ,20260327,20.8,26.4,23.99,41.59
603895.SH,20260327,26.0,36.4,31.01,7.48
603912.SH,20260327,8.8,10.3,9.6,19.6
002999.SZ,20260327,6.6,8.1,7.35,40.61
300769.SZ,20260327,42.5,47.6,45.86,94.93
002915.SZ,20260327,19.1,23.3,20.35,75.48
002939.SZ,20260327,8.9,11.9,10.21,5.93
300719.SZ,20260327,15.5,19.2,16.55,34.65
002913.SZ,20260327,39.8,53.6,47.92,24.93
002925.SZ,20260327,18.8,23.2,21.17,8.08
002945.SZ,20260327,15.2,20.9,18.2,5.88
603848.SH,20260327,15.4,30.8,20.05,6.49
300726.SZ,20260327,42.4,53.6,48.12,4.85
300707.SZ,20260327,14.9,17.3,15.98,62.32
300827.SZ,20260327,41.6,46.0,43.97,21.02
002958.SZ,20260327,3.0,3.4,3.15,17.27
300777.SZ,20260327,34.8,45.2,40.32,15.35
603607.SH,20260327,21.8,25.8,23.81,17.77
601528.SH,20260327,5.3,5.7,5.47,18.45
603685.SH,20260327,24.8,29.6,27.78,34.8
603661.SH,20260327,28.2,36.9,32.91,17.88
603356.SH,20260327,15.8,21.3,18.32,24.91
603676.SH,20260327,10.0,13.2,11.49,11.0
002966.SZ,20260327,7.9,8.5,8.19,84.53
300674.SZ,20260327,19.2,25.8,22.52,11.13
601860.SH,20260327,2.6,2.9,2.77,46.04
002910.SZ,20260327,10.5,12.6,11.59,33.94
300607.SZ,20260327,24.4,31.2,26.16,42.5
603578.SH,20260327,12.5,15.8,14.23,25.1
002948.SZ,20260327,4.4,5.5,5.1,44.12
603278.SH,20260327,10.3,12.5,10.96,57.6
600903.SH,20260327,6.4,7.6,6.94,10.33
301017.SZ,20260327,13.4,18.4,15.42,14.75
300710.SZ,20260327,27.4,32.8,29.68,35.79
300731.SZ,20260327,64.8,76.4,69.99,55.75
300711.SZ,20260327,24.2,28.8,26.77,13.25
601456.SH,20260327,9.2,11.4,10.2,4.38
300738.SZ,20260327,20.8,24.8,22.65,28.2
002864.SZ,20260327,31.9,37.7,33.92,39.47
605158.SH,20260327,7.4,9.4,8.45,6.73
603590.SH,20260327,35.0,46.5,40.72,17.82
603161.SH,20260327,13.8,16.9,15.53,16.73
603059.SH,20260327,30.8,41.6,35.82,48.32
600928.SH,20260327,3.5,4.2,3.8,20.56
603109.SH,20260327,22.8,29.6,26.31,6.75
300829.SZ,20260327,19.2,21.6,20.65,91.88
002989.SZ,20260327,25.5,32.1,29.08,17.03
002916.SZ,20260327,225.0,287.5,256.97,13.66
603379.SH,20260327,60.0,76.5,69.94,14.77
300721.SZ,20260327,13.2,16.9,14.91,38.52
300732.SZ,20260327,6.6,7.9,7.16,51.52
300733.SZ,20260327,16.8,19.6,18.11,75.77
300634.SZ,20260327,23.2,31.0,26.79,13.82
300735.SZ,20260327,21.0,29.4,24.86,8.59
002928.SZ,20260327,7.7,11.6,9.35,22.8
300722.SZ,20260327,28.0,36.8,32.81,13.07
300968.SZ,20260327,11.4,15.6,13.87,6.17
300807.SZ,20260327,47.0,58.0,52.27,34.33
603949.SH,20260327,17.0,23.6,19.52,25.86
603486.SH,20260327,59.8,101.2,77.56,8.42
300632.SZ,20260327,13.6,15.3,14.57,15.62
300715.SZ,20260327,11.6,14.8,13.55,77.01
601200.SH,20260327,7.9,9.0,8.63,75.04
300773.SZ,20260327,23.4,29.6,25.99,19.13
300737.SZ,20260327,5.8,7.8,6.81,26.46
603225.SH,20260327,14.5,21.7,17.98,32.3
002995.SZ,20260327,21.6,26.1,22.71,90.68
300725.SZ,20260327,32.4,43.2,38.26,26.08
601990.SH,20260327,7.3,9.1,8.28,4.17
603733.SH,20260327,16.4,25.2,22.85,42.4
603897.SH,20260327,28.8,34.8,31.81,17.47
603890.SH,20260327,13.2,16.3,14.6,21.98
603666.SH,20260327,26.4,33.6,30.32,2.07
002978.SZ,20260327,31.6,42.0,37.08,19.44
603596.SH,20260327,44.8,56.7,50.57,2.88
300962.SZ,20260327,16.0,19.0,17.67,13.42
300786.SZ,20260327,13.9,16.9,14.9,47.58
300848.SZ,20260327,14.4,18.5,16.47,17.42
300781.SZ,20260327,34.2,40.4,36.54,41.6
002873.SZ,20260327,9.2,10.8,10.19,34.59
300745.SZ,20260327,23.2,28.9,25.98,48.74
300783.SZ,20260327,17.6,24.8,21.24,19.19
300785.SZ,20260327,45.6,52.0,48.22,63.52
300740.SZ,20260327,19.8,24.4,21.94,34.93
603477.SH,20260327,16.5,19.2,18.14,15.22
300810.SZ,20260327,31.4,41.2,33.74,36.94
300724.SZ,20260327,117.3,134.3,124.77,22.88
300936.SZ,20260327,54.4,65.8,58.94,22.24
003003.SZ,20260327,11.8,14.4,13.09,57.86
300935.SZ,20260327,28.0,38.4,33.27,24.25
300673.SZ,20260327,14.6,19.2,16.87,16.9
603105.SH,20260327,11.2,13.8,12.82,30.55
002981.SZ,20260327,23.0,30.8,27.11,13.44
301380.SZ,20260327,31.1,39.8,35.72,12.64
603722.SH,20260327,33.0,43.0,39.0,10.1
301469.SZ,20260327,30.2,40.6,34.31,26.71
603516.SH,20260327,136.8,218.4,158.2,17.06
300760.SZ,20260327,168.1,336.2,215.57,5.99
605266.SH,20260327,18.3,21.6,20.29,10.26
603301.SH,20260327,67.2,95.2,83.95,91.99
002931.SZ,20260327,66.4,80.0,69.88,47.73
300771.SZ,20260327,12.8,15.7,14.07,41.64
300644.SZ,20260327,27.2,33.2,28.96,57.15
603773.SH,20260327,35.4,43.2,38.69,4.05
603279.SH,20260327,15.8,21.0,18.34,22.8
300749.SZ,20260327,29.8,37.2,33.07,34.19
300788.SZ,20260327,30.0,44.7,35.97,13.64
300752.SZ,20260327,16.2,19.8,18.41,8.19
300739.SZ,20260327,24.0,30.6,26.71,29.0
300883.SZ,20260327,6.2,7.2,6.69,31.1
603700.SH,20260327,12.4,14.6,13.61,33.38
301062.SZ,20260327,7.7,10.2,8.99,25.87
603150.SH,20260327,44.4,63.6,54.27,15.17
603267.SH,20260327,49.6,65.6,57.14,14.99
002927.SZ,20260327,17.2,22.0,19.71,21.31
603256.SH,20260327,61.6,83.2,72.19,12.23
301076.SZ,20260327,34.4,43.4,37.36,59.9
300853.SZ,20260327,18.6,23.1,21.23,13.98
300747.SZ,20260327,26.8,33.6,30.53,11.05
300741.SZ,20260327,15.2,20.8,18.96,8.69
300839.SZ,20260327,12.4,15.5,13.63,22.79
605178.SH,20260327,63.0,73.5,67.83,51.46
603706.SH,20260327,19.5,23.1,21.03,19.22
603353.SH,20260327,33.5,47.0,39.42,7.69
301035.SZ,20260327,48.0,84.0,72.62,57.0
300894.SZ,20260327,10.4,12.8,11.97,12.05
300698.SZ,20260327,33.6,45.6,38.93,15.56
603220.SH,20260327,24.2,28.8,26.04,26.26
300751.SZ,20260327,250.8,300.3,275.87,35.58
300768.SZ,20260327,15.3,21.0,18.52,5.29
300915.SZ,20260327,22.4,26.6,25.17,9.95
605098.SH,20260327,40.8,56.4,51.91,33.45
603693.SH,20260327,12.5,19.3,16.31,41.37
002992.SZ,20260327,48.0,58.4,53.71,17.24
300849.SZ,20260327,18.6,22.6,20.51,34.42
601869.SH,20260327,212.5,273.7,243.89,96.46
300897.SZ,20260327,24.4,28.2,26.38,10.64
601066.SH,20260327,20.8,31.2,25.88,5.85
300902.SZ,20260327,16.9,19.9,17.98,51.8
002942.SZ,20260327,18.2,23.0,20.91,18.22
301018.SZ,20260327,86.4,109.6,96.55,22.46
603681.SH,20260327,16.5,22.2,19.0,34.08
603755.SH,20260327,27.2,38.4,32.46,15.04
300758.SZ,20260327,13.1,17.8,15.27,23.45
603297.SH,20260327,99.0,126.5,111.69,18.0
300757.SZ,20260327,337.9,427.8,375.47,86.95
300694.SZ,20260327,11.2,13.2,12.39,18.97
603650.SH,20260327,48.0,61.8,55.62,16.58
301335.SZ,20260327,24.1,28.1,25.46,60.23
605088.SH,20260327,33.2,40.8,36.0,15.09
301258.SZ,20260327,29.6,37.1,32.61,46.64
002940.SZ,20260327,28.0,36.8,31.48,56.66
002937.SZ,20260327,23.0,29.6,26.1,26.54
300759.SZ,20260327,25.8,34.2,30.38,17.52
603629.SH,20260327,56.4,68.4,63.1,56.21
603810.SH,20260327,15.0,17.6,16.57,22.05
603876.SH,20260327,16.5,21.9,20.1,91.02
603527.SH,20260327,9.7,12.8,11.12,64.5
603713.SH,20260327,53.3,71.5,64.34,25.27
300877.SZ,20260327,24.4,33.4,29.38,33.1
300896.SZ,20260327,119.6,179.4,148.8,8.74
300981.SZ,20260327,12.8,16.8,14.81,21.91
300753.SZ,20260327,27.3,34.4,29.16,48.6
603739.SH,20260327,13.6,16.8,15.39,24.3
603121.SH,20260327,16.4,25.8,20.42,18.81
301226.SZ,20260327,35.8,42.4,40.35,42.85
603192.SH,20260327,22.8,28.2,26.08,12.13
300775.SZ,20260327,33.8,44.2,37.61,15.9
002941.SZ,20260327,14.1,16.9,15.37,54.33
601236.SH,20260327,7.8,9.6,8.64,7.16
603790.SH,20260327,19.6,26.4,22.83,24.02
603915.SH,20260327,14.4,18.3,16.82,8.22
301505.SZ,20260327,21.9,26.5,24.21,18.93
603277.SH,20260327,13.0,20.0,16.73,12.58
603657.SH,20260327,24.9,36.3,29.4,10.82
603662.SH,20260327,55.2,72.0,64.63,4.72
300748.SZ,20260327,30.0,40.5,34.96,25.06
603259.SH,20260327,88.5,105.0,95.17,65.82
605183.SH,20260327,16.2,23.6,21.18,24.2
300776.SZ,20260327,72.0,93.6,80.9,38.13
301042.SZ,20260327,79.2,105.3,92.46,47.07
300654.SZ,20260327,10.5,13.2,11.57,9.76
300705.SZ,20260327,13.4,16.8,15.11,18.17
300818.SZ,20260327,34.5,48.0,40.35,20.68
603080.SH,20260327,21.6,26.4,23.61,15.92
603697.SH,20260327,10.5,13.9,12.13,16.34
300835.SZ,20260327,71.2,94.8,80.51,45.22
300454.SZ,20260327,102.4,153.6,121.65,17.05
300811.SZ,20260327,73.6,90.4,80.06,20.1
301266.SZ,20260327,42.4,53.2,48.8,2.94
003010.SZ,20260327,28.8,37.8,30.99,78.53
001210.SZ,20260327,20.3,23.8,21.79,58.67
603937.SH,20260327,11.6,14.0,13.05,91.98
003012.SZ,20260327,6.0,7.7,7.05,12.24
300960.SZ,20260327,22.8,29.4,26.16,13.42
300828.SZ,20260327,19.3,23.5,20.79,51.94
600933.SH,20260327,16.4,21.8,18.57,16.17
300766.SZ,20260327,33.0,43.2,36.75,33.49
601319.SH,20260327,4.4,9.4,7.48,39.06
002952.SZ,20260327,23.4,26.6,25.13,21.52
002946.SZ,20260327,13.3,19.7,17.81,43.26
603332.SH,20260327,11.7,14.8,13.46,35.69
002947.SZ,20260327,46.0,52.4,49.27,89.42
300780.SZ,20260327,19.4,23.5,20.6,55.59
300778.SZ,20260327,12.2,15.8,13.75,14.03
301263.SZ,20260327,25.2,34.2,29.87,14.5
603613.SH,20260327,24.8,30.4,27.76,11.52
002967.SZ,20260327,20.0,24.8,22.8,7.98
601298.SH,20260327,6.0,9.8,8.5,60.96
300845.SZ,20260327,10.6,13.0,11.74,43.05
300859.SZ,20260327,31.6,38.8,35.41,44.8
300795.SZ,20260327,11.8,14.7,13.31,40.74
300762.SZ,20260327,33.0,39.8,35.32,33.11
301191.SZ,20260327,115.2,132.8,127.52,91.63
300890.SZ,20260327,29.3,33.2,31.05,71.74
001330.SZ,20260327,6.5,7.7,6.9,61.81
603068.SH,20260327,30.3,40.2,34.22,41.01
301591.SZ,20260327,39.1,48.5,43.42,43.66
002996.SZ,20260327,6.7,8.3,7.62,35.57
002943.SZ,20260327,46.4,70.0,54.59,12.98
300772.SZ,20260327,17.6,21.2,19.44,35.57
300803.SZ,20260327,96.9,137.7,111.23,7.89
300832.SZ,20260327,49.0,71.4,57.87,6.55
300763.SZ,20260327,93.5,117.3,109.32,22.31
001296.SZ,20260327,23.3,28.5,24.99,58.77
300736.SZ,20260327,19.1,23.0,21.15,100.01
601916.SH,20260327,2.9,3.4,3.05,60.22
002938.SZ,20260327,45.2,61.6,53.72,17.22
300750.SZ,20260327,255.0,415.0,364.74,97.0
300789.SZ,20260327,20.6,25.2,22.84,15.27
002950.SZ,20260327,10.4,12.4,11.69,55.42
603351.SH,20260327,24.2,31.2,27.49,8.56
603045.SH,20260327,28.6,35.6,31.66,10.41
002949.SZ,20260327,13.0,16.4,14.71,20.93
601187.SH,20260327,6.3,7.8,7.19,66.54
301419.SZ,20260327,35.6,42.9,40.62,66.87
300594.SZ,20260327,26.6,32.0,29.58,21.45
603348.SH,20260327,19.2,23.2,21.22,22.74
603583.SH,20260327,32.0,40.4,36.54,4.88
601577.SH,20260327,7.9,10.2,9.44,44.49
001965.SZ,20260327,7.9,13.3,10.6,41.36
301302.SZ,20260327,27.5,32.2,28.72,14.13
001201.SZ,20260327,12.8,16.0,14.68,22.2
300770.SZ,20260327,39.0,49.0,44.18,9.37
603863.SH,20260327,18.4,21.2,19.94,9.1
002951.SZ,20260327,14.4,18.4,15.8,10.05
603712.SH,20260327,15.8,21.7,17.43,46.38
300779.SZ,20260327,84.0,106.4,96.91,24.84
603187.SH,20260327,14.4,17.1,15.83,17.16
300970.SZ,20260327,22.4,26.5,24.26,37.49
002956.SZ,20260327,20.6,28.6,25.74,39.44
300813.SZ,20260327,25.8,30.3,28.32,92.47
002929.SZ,20260327,46.8,53.1,49.96,20.56
600929.SH,20260327,5.5,6.6,6.1,35.21
002932.SZ,20260327,15.6,19.6,17.53,24.45
300765.SZ,20260327,28.8,53.6,36.93,33.28
300912.SZ,20260327,24.0,27.8,25.32,61.43
300798.SZ,20260327,9.3,10.4,9.74,10.86
300824.SZ,20260327,10.0,12.8,11.17,9.21
002957.SZ,20260327,24.3,30.3,26.86,51.53
603927.SH,20260327,16.8,21.6,19.34,3.72
001236.SZ,20260327,9.5,10.8,10.1,24.6
601698.SH,20260327,32.0,50.5,38.17,4.76
603867.SH,20260327,28.4,38.0,32.44,42.25
603687.SH,20260327,14.0,16.2,15.26,63.39
603212.SH,20260327,13.5,16.9,14.48,26.1
603236.SH,20260327,72.0,99.9,83.37,5.55
603327.SH,20260327,8.9,11.7,10.42,9.35
603956.SH,20260327,5.5,7.0,6.38,14.33
600989.SH,20260327,27.4,35.6,32.13,18.0
603115.SH,20260327,32.4,42.2,38.97,100.3
603982.SH,20260327,7.4,9.0,8.46,14.22
603786.SH,20260327,53.4,102.0,73.44,8.18
301168.SZ,20260327,40.0,47.2,43.0,54.38
603530.SH,20260327,56.4,72.4,65.83,11.29
300823.SZ,20260327,15.2,18.1,16.68,37.7
300851.SZ,20260327,27.3,32.1,30.07,22.9
601077.SH,20260327,6.0,7.1,6.47,85.07
002930.SZ,20260327,11.1,14.4,13.31,93.25
002982.SZ,20260327,12.9,15.4,13.94,55.61
601138.SH,20260327,48.8,80.0,60.66,5.15
601615.SH,20260327,17.0,24.6,20.39,10.27
300782.SZ,20260327,75.9,92.4,85.31,68.82
301015.SZ,20260327,21.0,29.0,24.01,29.57
603992.SH,20260327,29.4,45.6,36.69,53.25
300792.SZ,20260327,33.6,48.0,39.25,14.33
002962.SZ,20260327,13.6,15.7,14.96,5.46
002984.SZ,20260327,17.2,22.0,19.96,4.84
605299.SH,20260327,12.7,18.9,17.01,99.26
002933.SZ,20260327,31.4,37.2,34.54,16.63
300790.SZ,20260327,22.8,30.6,26.24,10.79
002959.SZ,20260327,42.0,50.4,45.42,84.19
300796.SZ,20260327,8.6,10.6,9.66,27.86
603815.SH,20260327,5.8,8.1,6.9,14.19
603551.SH,20260327,9.9,12.9,11.77,90.21
601963.SH,20260327,8.7,11.7,10.47,27.47
002955.SZ,20260327,24.6,30.2,27.22,26.54
603995.SH,20260327,16.8,20.1,18.73,16.66
300860.SZ,20260327,24.4,30.4,27.01,2.32
603053.SH,20260327,9.2,11.2,10.29,58.19
300797.SZ,20260327,14.4,18.5,17.15,8.53
300805.SZ,20260327,10.6,14.5,12.28,15.42
002963.SZ,20260327,13.6,16.4,15.11,24.73
300793.SZ,20260327,14.1,18.3,16.11,10.01
002973.SZ,20260327,13.0,15.6,14.37,8.19
003816.SZ,20260327,3.4,4.6,3.91,97.16
603529.SH,20260327,28.2,36.3,31.47,73.21
603489.SH,20260327,28.6,36.4,32.87,63.55
300808.SZ,20260327,26.2,34.0,30.21,12.14
603390.SH,20260327,11.2,13.7,12.78,9.36
605368.SH,20260327,7.8,9.7,8.66,30.13
002969.SZ,20260327,23.2,28.6,25.6,38.54
300869.SZ,20260327,13.1,17.4,15.23,13.94
300819.SZ,20260327,39.0,60.3,49.74,5.04
603719.SH,20260327,10.0,13.5,12.06,9.71
605339.SH,20260327,16.5,22.0,19.65,4.72
300802.SZ,20260327,17.6,22.6,20.32,11.16
003043.SZ,20260327,45.6,54.8,51.18,90.39
002968.SZ,20260327,11.1,13.8,12.51,21.88
603610.SH,20260327,15.8,20.4,18.2,4.62
301020.SZ,20260327,19.8,24.0,22.55,10.32
300809.SZ,20260327,32.0,41.6,36.19,16.44
002971.SZ,20260327,27.8,33.8,30.89,28.65
601609.SH,20260327,9.4,12.3,11.07,13.28
300825.SZ,20260327,8.3,11.2,9.96,6.72
603195.SH,20260327,39.2,58.0,46.9,11.89
605090.SH,20260327,38.0,52.0,43.82,24.8
300815.SZ,20260327,20.4,26.0,24.02,8.26
002972.SZ,20260327,10.9,12.8,12.05,49.76
300816.SZ,20260327,61.2,72.8,66.72,12.17
002977.SZ,20260327,25.9,30.7,27.45,52.25
603290.SH,20260327,98.6,113.1,106.11,79.18
603948.SH,20260327,25.2,30.6,28.26,17.42
300858.SZ,20260327,15.0,19.2,17.25,71.19
600956.SH,20260327,7.3,10.5,8.94,61.75
002980.SZ,20260327,35.8,41.2,39.06,56.37
300830.SZ,20260327,10.4,13.2,11.06,42.76
300826.SZ,20260327,15.6,17.6,16.87,15.77
300898.SZ,20260327,22.3,25.9,23.56,72.94
605128.SH,20260327,32.6,42.0,37.57,6.17
300812.SZ,20260327,32.4,37.3,34.62,38.0
300821.SZ,20260327,11.2,14.4,13.01,14.03
300892.SZ,20260327,25.7,30.0,27.29,65.03
300928.SZ,20260327,29.0,34.0,31.76,18.82
300861.SZ,20260327,16.0,19.6,17.72,16.02
605289.SH,20260327,98.4,138.4,118.0,14.38
601696.SH,20260327,12.3,15.3,13.97,2.86
002975.SZ,20260327,66.8,84.0,75.24,29.02
605111.SH,20260327,38.4,48.0,42.72,4.98
605358.SH,20260327,33.0,44.0,38.59,12.5
603221.SH,20260327,11.2,13.9,12.78,11.76
300833.SZ,20260327,32.8,46.0,39.37,6.01
605198.SH,20260327,35.6,53.2,42.14,30.95
603439.SH,20260327,10.8,13.1,12.09,6.59
300840.SZ,20260327,16.7,20.1,18.58,22.36
